weapon_id,name,affinity,effect_ids,bleed,frost,poison,scarlet_rot,sleep,madness,death,bleed_uses_status_correction,frost_uses_status_correction,poison_uses_status_correction,scarlet_rot_uses_status_correction,sleep_uses_status_correction,madness_uses_status_correction,death_uses_status_correction
17061500,Lance,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
17060800,Lance,Golden,,0,0,0,0,0,0,0,,,,,,,
17060600,Lance,Gravity,,0,0,0,0,0,0,0,,,,,,,
17060100,Lance,Heavy,,0,0,0,0,0,0,0,,,,,,,
17060200,Lance,Keen,,0,0,0,0,0,0,0,,,,,,,
17061200,Lance,Lava,,0,0,0,0,0,0,0,,,,,,,
17062100,Lance,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
17061100,Lance,Night,,0,0,0,0,0,0,0,,,,,,,
17060300,Lance,Quality,,0,0,0,0,0,0,0,,,,,,,
17061900,Lance,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
17060000,Lance,Standard,,0,0,0,0,0,0,0,,,,,,,
17062000,Lance,Storm,,0,0,0,0,0,0,0,,,,,,,
12001700,Large Club,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
12001000,Large Club,Bestial,,0,0,0,0,0,0,0,,,,,,,
12001800,Large Club,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
12001400,Large Club,Death,108111,0,0,0,0,0,0,100,,,,,,,1
12000900,Large Club,Draconic,,0,0,0,0,0,0,0,,,,,,,
12000500,Large Club,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
12000700,Large Club,Flame,108500,0,0,0,0,0,0,0,,,,,,,
12001300,Large Club,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
12001600,Large Club,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
12000400,Large Club,Glint,,0,0,0,0,0,0,0,,,,,,,
12001500,Large Club,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
12000800,Large Club,Golden,,0,0,0,0,0,0,0,,,,,,,
12000600,Large Club,Gravity,,0,0,0,0,0,0,0,,,,,,,
12000100,Large Club,Heavy,,0,0,0,0,0,0,0,,,,,,,
12000200,Large Club,Keen,,0,0,0,0,0,0,0,,,,,,,
12001200,Large Club,Lava,,0,0,0,0,0,0,0,,,,,,,
12002100,Large Club,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
12001100,Large Club,Night,,0,0,0,0,0,0,0,,,,,,,
12000300,Large Club,Quality,,0,0,0,0,0,0,0,,,,,,,
12001900,Large Club,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
12000000,Large Club,Standard,,0,0,0,0,0,0,0,,,,,,,
12002000,Large Club,Storm,,0,0,0,0,0,0,0,,,,,,,
31230000,Large Leather Shield,Standard,,0,0,0,0,0,0,0,,,,,,,
33330000,Lavastone Staff,Standard,,0,0,0,0,0,0,0,,,,,,,
11020000,Leaden Maul,Standard,,0,0,0,0,0,0,0,,,,,,,
67510000,Leda's Sword,Standard,,0,0,0,0,0,0,0,,,,,,,
43020000,Light Crossbow,Standard,,0,0,0,0,0,0,0,,,,,,,
61530000,Lightning Perfume Bottle,Standard,,0,0,0,0,0,0,0,,,,,,,
42000000,Lion Greatbow,Standard,1937,0,0,0,0,0,0,0,,,,,,,
3521700,Lizard Greatsword,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
3521000,Lizard Greatsword,Bestial,,0,0,0,0,0,0,0,,,,,,,
3521800,Lizard Greatsword,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
3521400,Lizard Greatsword,Death,108111,0,0,0,0,0,0,100,,,,,,,1
3520900,Lizard Greatsword,Draconic,,0,0,0,0,0,0,0,,,,,,,
3520500,Lizard Greatsword,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
3520700,Lizard Greatsword,Flame,108500,0,0,0,0,0,0,0,,,,,,,
3521300,Lizard Greatsword,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
3521600,Lizard Greatsword,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
3520400,Lizard Greatsword,Glint,,0,0,0,0,0,0,0,,,,,,,
3521500,Lizard Greatsword,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
3520800,Lizard Greatsword,Golden,,0,0,0,0,0,0,0,,,,,,,
3520600,Lizard Greatsword,Gravity,,0,0,0,0,0,0,0,,,,,,,
3520100,Lizard Greatsword,Heavy,,0,0,0,0,0,0,0,,,,,,,
3520200,Lizard Greatsword,Keen,,0,0,0,0,0,0,0,,,,,,,
3521200,Lizard Greatsword,Lava,,0,0,0,0,0,0,0,,,,,,,
3522100,Lizard Greatsword,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
3521100,Lizard Greatsword,Night,,0,0,0,0,0,0,0,,,,,,,
3520300,Lizard Greatsword,Quality,,0,0,0,0,0,0,0,,,,,,,
3521900,Lizard Greatsword,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
3520000,Lizard Greatsword,Standard,,0,0,0,0,0,0,0,,,,,,,
3522000,Lizard Greatsword,Storm,,0,0,0,0,0,0,0,,,,,,,
23160000,Lodestone of Gelmir,Standard,,0,0,0,0,0,0,0,,,,,,,
41000000,Longbow,Standard,1940,0,0,0,0,0,0,0,,,,,,,
15051700,Longhaft Axe,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
15051000,Longhaft Axe,Bestial,,0,0,0,0,0,0,0,,,,,,,
15051800,Longhaft Axe,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
15051400,Longhaft Axe,Death,108111,0,0,0,0,0,0,100,,,,,,,1
15050900,Longhaft Axe,Draconic,,0,0,0,0,0,0,0,,,,,,,
15050500,Longhaft Axe,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
15050700,Longhaft Axe,Flame,108500,0,0,0,0,0,0,0,,,,,,,
15051300,Longhaft Axe,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
15051600,Longhaft Axe,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
15050400,Longhaft Axe,Glint,,0,0,0,0,0,0,0,,,,,,,
15051500,Longhaft Axe,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
15050800,Longhaft Axe,Golden,,0,0,0,0,0,0,0,,,,,,,
15050600,Longhaft Axe,Gravity,,0,0,0,0,0,0,0,,,,,,,
15050100,Longhaft Axe,Heavy,,0,0,0,0,0,0,0,,,,,,,
15050200,Longhaft Axe,Keen,,0,0,0,0,0,0,0,,,,,,,
15051200,Longhaft Axe,Lava,,0,0,0,0,0,0,0,,,,,,,
15052100,Longhaft Axe,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
15051100,Longhaft Axe,Night,,0,0,0,0,0,0,0,,,,,,,
15050300,Longhaft Axe,Quality,,0,0,0,0,0,0,0,,,,,,,
15051900,Longhaft Axe,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
15050000,Longhaft Axe,Standard,,0,0,0,0,0,0,0,,,,,,,
15052000,Longhaft Axe,Storm,,0,0,0,0,0,0,0,,,,,,,
2001700,Longsword,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
2001000,Longsword,Bestial,,0,0,0,0,0,0,0,,,,,,,
2001800,Longsword,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
2001400,Longsword,Death,108013,0,0,0,0,0,0,86,,,,,,,1
2000900,Longsword,Draconic,,0,0,0,0,0,0,0,,,,,,,
2000500,Longsword,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
2000700,Longsword,Flame,108500,0,0,0,0,0,0,0,,,,,,,
2001300,Longsword,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
2001600,Longsword,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
2000400,Longsword,Glint,,0,0,0,0,0,0,0,,,,,,,
2001500,Longsword,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
2000800,Longsword,Golden,,0,0,0,0,0,0,0,,,,,,,
2000600,Longsword,Gravity,,0,0,0,0,0,0,0,,,,,,,
2000100,Longsword,Heavy,,0,0,0,0,0,0,0,,,,,,,
2000200,Longsword,Keen,,0,0,0,0,0,0,0,,,,,,,
2001200,Longsword,Lava,,0,0,0,0,0,0,0,,,,,,,
2002100,Longsword,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
2001100,Longsword,Night,,0,0,0,0,0,0,0,,,,,,,
2000300,Longsword,Quality,,0,0,0,0,0,0,0,,,,,,,
2001900,Longsword,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
2000000,Longsword,Standard,,0,0,0,0,0,0,0,,,,,,,
2002000,Longsword,Storm,,0,0,0,0,0,0,0,,,,,,,
3031700,Lordsworn's Greatsword,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
3031000,Lordsworn's Greatsword,Bestial,,0,0,0,0,0,0,0,,,,,,,
3031800,Lordsworn's Greatsword,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
3031400,Lordsworn's Greatsword,Death,108111,0,0,0,0,0,0,100,,,,,,,1
3030900,Lordsworn's Greatsword,Draconic,,0,0,0,0,0,0,0,,,,,,,
3030500,Lordsworn's Greatsword,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
3030700,Lordsworn's Greatsword,Flame,108500,0,0,0,0,0,0,0,,,,,,,
3031300,Lordsworn's Greatsword,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
3031600,Lordsworn's Greatsword,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
3030400,Lordsworn's Greatsword,Glint,,0,0,0,0,0,0,0,,,,,,,
3031500,Lordsworn's Greatsword,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
3030800,Lordsworn's Greatsword,Golden,,0,0,0,0,0,0,0,,,,,,,
3030600,Lordsworn's Greatsword,Gravity,,0,0,0,0,0,0,0,,,,,,,
3030100,Lordsworn's Greatsword,Heavy,,0,0,0,0,0,0,0,,,,,,,
3030200,Lordsworn's Greatsword,Keen,,0,0,0,0,0,0,0,,,,,,,
3031200,Lordsworn's Greatsword,Lava,,0,0,0,0,0,0,0,,,,,,,
3032100,Lordsworn's Greatsword,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
3031100,Lordsworn's Greatsword,Night,,0,0,0,0,0,0,0,,,,,,,
3030300,Lordsworn's Greatsword,Quality,,0,0,0,0,0,0,0,,,,,,,
3031900,Lordsworn's Greatsword,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
3030000,Lordsworn's Greatsword,Standard,,0,0,0,0,0,0,0,,,,,,,
3032000,Lordsworn's Greatsword,Storm,,0,0,0,0,0,0,0,,,,,,,
32300000,Lordsworn's Shield,Standard,,0,0,0,0,0,0,0,,,,,,,
2041700,Lordsworn's Straight Sword,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
2041000,Lordsworn's Straight Sword,Bestial,,0,0,0,0,0,0,0,,,,,,,
2041800,Lordsworn's Straight Sword,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
2041400,Lordsworn's Straight Sword,Death,108013,0,0,0,0,0,0,86,,,,,,,1
2040900,Lordsworn's Straight Sword,Draconic,,0,0,0,0,0,0,0,,,,,,,
2040500,Lordsworn's Straight Sword,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
2040700,Lordsworn's Straight Sword,Flame,108500,0,0,0,0,0,0,0,,,,,,,
2041300,Lordsworn's Straight Sword,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
2041600,Lordsworn's Straight Sword,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
2040400,Lordsworn's Straight Sword,Glint,,0,0,0,0,0,0,0,,,,,,,
2041500,Lordsworn's Straight Sword,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
2040800,Lordsworn's Straight Sword,Golden,,0,0,0,0,0,0,0,,,,,,,
2040600,Lordsworn's Straight Sword,Gravity,,0,0,0,0,0,0,0,,,,,,,
2040100,Lordsworn's Straight Sword,Heavy,,0,0,0,0,0,0,0,,,,,,,
2040200,Lordsworn's Straight Sword,Keen,,0,0,0,0,0,0,0,,,,,,,
2041200,Lordsworn's Straight Sword,Lava,,0,0,0,0,0,0,0,,,,,,,
2042100,Lordsworn's Straight Sword,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
2041100,Lordsworn's Straight Sword,Night,,0,0,0,0,0,0,0,,,,,,,
2040300,Lordsworn's Straight Sword,Quality,,0,0,0,0,0,0,0,,,,,,,
2041900,Lordsworn's Straight Sword,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
2040000,Lordsworn's Straight Sword,Standard,,0,0,0,0,0,0,0,,,,,,,
2042000,Lordsworn's Straight Sword,Storm,,0,0,0,0,0,0,0,,,,,,,
18100000,Loretta's War Sickle,Standard,,0,0,0,0,0,0,0,,,,,,,
18021700,Lucerne,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
18021000,Lucerne,Bestial,,0,0,0,0,0,0,0,,,,,,,
18021800,Lucerne,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
18021400,Lucerne,Death,108111,0,0,0,0,0,0,100,,,,,,,1
18020900,Lucerne,Draconic,,0,0,0,0,0,0,0,,,,,,,
18020500,Lucerne,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
18020700,Lucerne,Flame,108500,0,0,0,0,0,0,0,,,,,,,
18021300,Lucerne,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
18021600,Lucerne,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
18020400,Lucerne,Glint,,0,0,0,0,0,0,0,,,,,,,
18021500,Lucerne,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
18020800,Lucerne,Golden,,0,0,0,0,0,0,0,,,,,,,
18020600,Lucerne,Gravity,,0,0,0,0,0,0,0,,,,,,,
18020100,Lucerne,Heavy,,0,0,0,0,0,0,0,,,,,,,
18020200,Lucerne,Keen,,0,0,0,0,0,0,0,,,,,,,
18021200,Lucerne,Lava,,0,0,0,0,0,0,0,,,,,,,
18022100,Lucerne,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
18021100,Lucerne,Night,,0,0,0,0,0,0,0,,,,,,,
18020300,Lucerne,Quality,,0,0,0,0,0,0,0,,,,,,,
18021900,Lucerne,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
18020000,Lucerne,Standard,,0,0,0,0,0,0,0,,,,,,,
18022000,Lucerne,Storm,,0,0,0,0,0,0,0,,,,,,,
33240000,Lusat's Glintstone Staff,Standard,,0,0,0,0,0,0,0,,,,,,,
11001700,Mace,Aberrant,105015,72,0,0,0,0,0,0,1,,,,,,
11001000,Mace,Bestial,,0,0,0,0,0,0,0,,,,,,,
11001800,Mace,Bloodflame,105015,72,0,0,0,0,0,0,1,,,,,,
11001400,Mace,Death,108015,0,0,0,0,0,0,89,,,,,,,1
11000900,Mace,Draconic,,0,0,0,0,0,0,0,,,,,,,
11000500,Mace,Dragonkin,107515,0,89,0,0,0,0,0,,1,,,,,
11000700,Mace,Flame,108500,0,0,0,0,0,0,0,,,,,,,
11001300,Mace,Frenzy,6753,0,0,0,0,0,70,0,,,,,,1,
11001600,Mace,Frost,107515,0,89,0,0,0,0,0,,1,,,,,
11000400,Mace,Glint,,0,0,0,0,0,0,0,,,,,,,
11001500,Mace,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
11000800,Mace,Golden,,0,0,0,0,0,0,0,,,,,,,
11000600,Mace,Gravity,,0,0,0,0,0,0,0,,,,,,,
11000100,Mace,Heavy,,0,0,0,0,0,0,0,,,,,,,
11000200,Mace,Keen,,0,0,0,0,0,0,0,,,,,,,
11001200,Mace,Lava,,0,0,0,0,0,0,0,,,,,,,
11002100,Mace,Mystic,105515,0,0,0,0,83,0,0,,,,,1,,
11001100,Mace,Night,,0,0,0,0,0,0,0,,,,,,,
11000300,Mace,Quality,,0,0,0,0,0,0,0,,,,,,,
11001900,Mace,Rotten,106015,0,0,83,0,0,0,0,,,1,,,,
11000000,Mace,Standard,,0,0,0,0,0,0,0,,,,,,,
11002000,Mace,Storm,,0,0,0,0,0,0,0,,,,,,,
2270000,Maddening Brand [Frenzy],Standard,6756,0,0,0,0,0,68,0,,,,,,1,
21530000,Madding Hand,Standard,6750|5215300,0,0,0,0,0,55,0,,,,,,1,
7050000,Magma Blade,Standard,,0,0,0,0,0,0,0,,,,,,,
20030000,Magma Whip Candlestick,Standard,,0,0,0,0,0,0,0,,,,,,,
8040000,Magma Wyrm's Scalesword,Standard,,0,0,0,0,0,0,0,,,,,,,
1501700,Main-gauche,Aberrant,105011,68,0,0,0,0,0,0,1,,,,,,
1501000,Main-gauche,Bestial,,0,0,0,0,0,0,0,,,,,,,
1501800,Main-gauche,Bloodflame,105011,68,0,0,0,0,0,0,1,,,,,,
1501400,Main-gauche,Death,108011,0,0,0,0,0,0,83,,,,,,,1
1500900,Main-gauche,Draconic,,0,0,0,0,0,0,0,,,,,,,
1500500,Main-gauche,Dragonkin,107511,0,83,0,0,0,0,0,,1,,,,,
1500700,Main-gauche,Flame,108500,0,0,0,0,0,0,0,,,,,,,
1501300,Main-gauche,Frenzy,6752,0,0,0,0,0,65,0,,,,,,1,
1501600,Main-gauche,Frost,107511,0,83,0,0,0,0,0,,1,,,,,
1500400,Main-gauche,Glint,,0,0,0,0,0,0,0,,,,,,,
1501500,Main-gauche,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
1500800,Main-gauche,Golden,,0,0,0,0,0,0,0,,,,,,,
1500600,Main-gauche,Gravity,,0,0,0,0,0,0,0,,,,,,,
1500100,Main-gauche,Heavy,,0,0,0,0,0,0,0,,,,,,,
1500200,Main-gauche,Keen,,0,0,0,0,0,0,0,,,,,,,
1501200,Main-gauche,Lava,,0,0,0,0,0,0,0,,,,,,,
1502100,Main-gauche,Mystic,105561,0,0,0,0,79,0,0,,,,,1,,
1501100,Main-gauche,Night,,0,0,0,0,0,0,0,,,,,,,
1500300,Main-gauche,Quality,,0,0,0,0,0,0,0,,,,,,,
1501900,Main-gauche,Rotten,106011,0,0,79,0,0,0,0,,,1,,,,
1500000,Main-gauche,Standard,,0,0,0,0,0,0,0,,,,,,,
1502000,Main-gauche,Storm,,0,0,0,0,0,0,0,,,,,,,
4020000,Maliketh's Black Blade,Standard,1620000|50000,0,0,0,0,0,0,0,,,,,,,
3300000,Maliketh's Black Blade (restored),Standard,1620000|50001,0,0,0,0,0,0,0,,,,,,,
30020000,Man-Serpent's Shield,Standard,5026000,0,0,0,0,0,0,0,,,,,,,
32190000,Manor Towershield,Standard,,0,0,0,0,0,0,0,,,,,,,
7120000,Mantis Blade,Standard,108013,0,0,0,0,0,0,86,,,,,,,1
3150000,Marais Executioner's Sword,Standard,105200,83,0,0,0,0,0,0,1,,,,,,
11150000,Marika's Hammer,Standard,50010,0,0,0,0,0,0,0,,,,,,,
31010000,Marred Leather Shield,Standard,6401,50,0,0,0,0,0,0,1,,,,,,
31020000,Marred Wooden Shield,Standard,6401,50,0,0,0,0,0,0,1,,,,,,
31500000,Messmer Soldier Shield,Standard,,0,0,0,0,0,0,0,,,,,,,
14521700,Messmer Soldier's Axe,Aberrant,105015,72,0,0,0,0,0,0,1,,,,,,
14521000,Messmer Soldier's Axe,Bestial,,0,0,0,0,0,0,0,,,,,,,
14521800,Messmer Soldier's Axe,Bloodflame,105015,72,0,0,0,0,0,0,1,,,,,,
14521400,Messmer Soldier's Axe,Death,108015,0,0,0,0,0,0,89,,,,,,,1
14520900,Messmer Soldier's Axe,Draconic,,0,0,0,0,0,0,0,,,,,,,
14520500,Messmer Soldier's Axe,Dragonkin,107515,0,89,0,0,0,0,0,,1,,,,,
14520700,Messmer Soldier's Axe,Flame,108500,0,0,0,0,0,0,0,,,,,,,
14521300,Messmer Soldier's Axe,Frenzy,6753,0,0,0,0,0,70,0,,,,,,1,
14521600,Messmer Soldier's Axe,Frost,107515,0,89,0,0,0,0,0,,1,,,,,
14520400,Messmer Soldier's Axe,Glint,,0,0,0,0,0,0,0,,,,,,,
14521500,Messmer Soldier's Axe,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
14520800,Messmer Soldier's Axe,Golden,,0,0,0,0,0,0,0,,,,,,,
14520600,Messmer Soldier's Axe,Gravity,,0,0,0,0,0,0,0,,,,,,,
14520100,Messmer Soldier's Axe,Heavy,,0,0,0,0,0,0,0,,,,,,,
14520200,Messmer Soldier's Axe,Keen,,0,0,0,0,0,0,0,,,,,,,
14521200,Messmer Soldier's Axe,Lava,,0,0,0,0,0,0,0,,,,,,,
14522100,Messmer Soldier's Axe,Mystic,105515,0,0,0,0,83,0,0,,,,,1,,
14521100,Messmer Soldier's Axe,Night,,0,0,0,0,0,0,0,,,,,,,
14520300,Messmer Soldier's Axe,Quality,,0,0,0,0,0,0,0,,,,,,,
14521900,Messmer Soldier's Axe,Rotten,106015,0,0,83,0,0,0,0,,,1,,,,
14520000,Messmer Soldier's Axe,Standard,,0,0,0,0,0,0,0,,,,,,,
14522000,Messmer Soldier's Axe,Storm,,0,0,0,0,0,0,0,,,,,,,
17511700,Messmer Soldier's Spear,Aberrant,105111,82,0,0,0,0,0,0,1,,,,,,
17511000,Messmer Soldier's Spear,Bestial,,0,0,0,0,0,0,0,,,,,,,
17511800,Messmer Soldier's Spear,Bloodflame,105111,82,0,0,0,0,0,0,1,,,,,,
17511400,Messmer Soldier's Spear,Death,108111,0,0,0,0,0,0,100,,,,,,,1
17510900,Messmer Soldier's Spear,Draconic,,0,0,0,0,0,0,0,,,,,,,
17510500,Messmer Soldier's Spear,Dragonkin,107611,0,100,0,0,0,0,0,,1,,,,,
17510700,Messmer Soldier's Spear,Flame,108500,0,0,0,0,0,0,0,,,,,,,
17511300,Messmer Soldier's Spear,Frenzy,6754,0,0,0,0,0,75,0,,,,,,1,
17511600,Messmer Soldier's Spear,Frost,107611,0,100,0,0,0,0,0,,1,,,,,
17510400,Messmer Soldier's Spear,Glint,,0,0,0,0,0,0,0,,,,,,,
17511500,Messmer Soldier's Spear,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
17510800,Messmer Soldier's Spear,Golden,,0,0,0,0,0,0,0,,,,,,,
17510600,Messmer Soldier's Spear,Gravity,,0,0,0,0,0,0,0,,,,,,,
17510100,Messmer Soldier's Spear,Heavy,,0,0,0,0,0,0,0,,,,,,,
17510200,Messmer Soldier's Spear,Keen,,0,0,0,0,0,0,0,,,,,,,
17511200,Messmer Soldier's Spear,Lava,,0,0,0,0,0,0,0,,,,,,,
17512100,Messmer Soldier's Spear,Mystic,105611,0,0,0,0,95,0,0,,,,,1,,
17511100,Messmer Soldier's Spear,Night,,0,0,0,0,0,0,0,,,,,,,
17510300,Messmer Soldier's Spear,Quality,,0,0,0,0,0,0,0,,,,,,,
17511900,Messmer Soldier's Spear,Rotten,106111,0,0,95,0,0,0,0,,,1,,,,
17510000,Messmer Soldier's Spear,Standard,,0,0,0,0,0,0,0,,,,,,,
17512000,Messmer Soldier's Spear,Storm,,0,0,0,0,0,0,0,,,,,,,
9030000,Meteoric Ore Blade,Standard,,0,0,0,0,0,0,0,,,,,,,
33250000,Meteorite Staff,Standard,,0,0,0,0,0,0,0,,,,,,,
1170000,Midnight Dagger,Standard,5020000,0,0,0,0,0,0,0,,,,,,,
67501700,Milady,Aberrant,105013,70,0,0,0,0,0,0,1,,,,,,
67501000,Milady,Bestial,,0,0,0,0,0,0,0,,,,,,,
67501800,Milady,Bloodflame,105013,70,0,0,0,0,0,0,1,,,,,,
67501400,Milady,Death,108013,0,0,0,0,0,0,86,,,,,,,1
67500900,Milady,Draconic,,0,0,0,0,0,0,0,,,,,,,
67500500,Milady,Dragonkin,107513,0,86,0,0,0,0,0,,1,,,,,
67500700,Milady,Flame,108500,0,0,0,0,0,0,0,,,,,,,
67501300,Milady,Frenzy,6756,0,0,0,0,0,68,0,,,,,,1,
67501600,Milady,Frost,107513,0,86,0,0,0,0,0,,1,,,,,
67500400,Milady,Glint,,0,0,0,0,0,0,0,,,,,,,
67501500,Milady,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
67500800,Milady,Golden,,0,0,0,0,0,0,0,,,,,,,
67500600,Milady,Gravity,,0,0,0,0,0,0,0,,,,,,,
67500100,Milady,Heavy,,0,0,0,0,0,0,0,,,,,,,
67500200,Milady,Keen,,0,0,0,0,0,0,0,,,,,,,
67501200,Milady,Lava,,0,0,0,0,0,0,0,,,,,,,
67502100,Milady,Mystic,105563,0,0,0,0,81,0,0,,,,,1,,
67501100,Milady,Night,,0,0,0,0,0,0,0,,,,,,,
67500300,Milady,Quality,,0,0,0,0,0,0,0,,,,,,,
67501900,Milady,Rotten,106013,0,0,81,0,0,0,0,,,1,,,,
67500000,Milady,Standard,,0,0,0,0,0,0,0,,,,,,,
67502000,Milady,Storm,,0,0,0,0,0,0,0,,,,,,,
2200000,Miquellan Knight's Sword,Standard,108500,0,0,0,0,0,0,0,,,,,,,
40010000,Misbegotten Shortbow,Standard,1940,0,0,0,0,0,0,0,,,,,,,
1031700,Miséricorde,Aberrant,105011,68,0,0,0,0,0,0,1,,,,,,
1031000,Miséricorde,Bestial,,0,0,0,0,0,0,0,,,,,,,
1031800,Miséricorde,Bloodflame,105011,68,0,0,0,0,0,0,1,,,,,,
1031400,Miséricorde,Death,108011,0,0,0,0,0,0,83,,,,,,,1
1030900,Miséricorde,Draconic,,0,0,0,0,0,0,0,,,,,,,
1030500,Miséricorde,Dragonkin,107511,0,83,0,0,0,0,0,,1,,,,,
1030700,Miséricorde,Flame,108500,0,0,0,0,0,0,0,,,,,,,
1031300,Miséricorde,Frenzy,6752,0,0,0,0,0,65,0,,,,,,1,
1031600,Miséricorde,Frost,107511,0,83,0,0,0,0,0,,1,,,,,
1030400,Miséricorde,Glint,,0,0,0,0,0,0,0,,,,,,,
1031500,Miséricorde,Godslayer,1620000,0,0,0,0,0,0,0,,,,,,,
1030800,Miséricorde,Golden,,0,0,0,0,0,0,0,,,,,,,
1030600,Miséricorde,Gravity,,0,0,0,0,0,0,0,,,,,,,
1030100,Miséricorde,Heavy,,0,0,0,0,0,0,0,,,,,,,
1030200,Miséricorde,Keen,,0,0,0,0,0,0,0,,,,,,,
1031200,Miséricorde,Lava,,0,0,0,0,0,0,0,,,,,,,
1032100,Miséricorde,Mystic,105561,0,0,0,0,79,0,0,,,,,1,,
1031100,Miséricorde,Night,,0,0,0,0,0,0,0,,,,,,,
1030300,Miséricorde,Quality,,0,0,0,0,0,0,0,,,,,,,
1031900,Miséricorde,Rotten,106011,0,0,79,0,0,0,0,,,1,,,,
1030000,Miséricorde,Standard,,0,0,0,0,0,0,0,,,,,,,
1032000,Miséricorde,Storm,,0,0,0,0,0,0,0,,,,,,,
13050000,Mohgwyn Censer,Standard,105168,91,0,0,0,0,0,0,1,,,,,,
34150000,Mohgwyn Seal,Standard,,0,0,0,0,0,0,0,,,,,,,
17010000,Mohgwyn's Sacred Spear,Standard,105200,83,0,0,0,0,0,0,1,,,,,,
8070000,Monk's Flameblade,Standard,108500,0,0,0,0,0,0,0,,,,,,,
11090000,Monk's Flamemace,Standard,108500|2100,0,0,0,0,0,0,0,,,,,,,
4540000,Moonrithyll's Knight Sword,Standard,,0,0,0,0,0,0,0,,,,,,,
9060000,Moonveil,Standard,,0,0,0,0,0,0,0,,,,,,,
8100000,Morgott's Cursed Sword,Standard,105200|50050,83,0,0,0,0,0,0,1,,,,,,
11051700,Morning Star,Aberrant,105168,91,0,0,0,0,0,0,1,,,,,,
11051000,Morning Star,Bestial,6401,50,0,0,0,0,0,0,1,,,,,,
11051800,Morning Star,Bloodflame,105168,91,0,0,0,0,0,0,1,,,,,,
11051400,Morning Star,Death,6401|108015,50,0,0,0,0,0,89,1,,,,,,1
