weapon_id,name,affinity,weapon_type_name,weapon_type_keys,attack_element_correct_id,str_scaling,str_grade,str_effective,dex_scaling,dex_grade,dex_effective,int_scaling,int_grade,int_effective,fai_scaling,fai_grade,fai_effective,arc_scaling,arc_grade,arc_effective,usable_stats,dead_stats
11000200,Mace,Keen,Hammer,HammerNormal,0,0.65,C,1,0.75,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11001200,Mace,Lava,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11002100,Mace,Mystic,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
11001100,Mace,Night,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11000300,Mace,Quality,Hammer,HammerNormal,0,0.90,B,1,0.55,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11001900,Mace,Rotten,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
11000000,Mace,Standard,Hammer,HammerNormal,0,0.85,C,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11002000,Mace,Storm,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2270000,Maddening Brand [Frenzy],Standard,Straight Sword,SwordNormal,0,0.20,E,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
21530000,Madding Hand,Standard,Fist,Knuckle,0,0.55,D,1,0.45,D,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
7050000,Magma Blade,Standard,Curved Sword,SaberNormal,0,0.25,D,1,0.50,D,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
20030000,Magma Whip Candlestick,Standard,Whip,Whip,0,0.35,D,1,0.65,C,1,0.85,C,1,0.85,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
8040000,Magma Wyrm's Scalesword,Standard,Curved Greatsword,SaberLarge,0,0.40,D,1,0.55,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1501700,Main-gauche,Aberrant,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
1501000,Main-gauche,Bestial,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1501800,Main-gauche,Bloodflame,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
1501400,Main-gauche,Death,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1500900,Main-gauche,Draconic,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1500500,Main-gauche,Dragonkin,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.85,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1500700,Main-gauche,Flame,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.85,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1501300,Main-gauche,Frenzy,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1501600,Main-gauche,Frost,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
1500400,Main-gauche,Glint,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.95,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1501500,Main-gauche,Godslayer,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1500800,Main-gauche,Golden,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1500600,Main-gauche,Gravity,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.95,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1500100,Main-gauche,Heavy,Dagger,Dagger,0,0.65,C,1,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1500200,Main-gauche,Keen,Dagger,Dagger,0,0.10,E,1,1.15,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1501200,Main-gauche,Lava,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1502100,Main-gauche,Mystic,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
1501100,Main-gauche,Night,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1500300,Main-gauche,Quality,Dagger,Dagger,0,0.45,D,1,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1501900,Main-gauche,Rotten,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
1500000,Main-gauche,Standard,Dagger,Dagger,0,0.35,D,1,0.65,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1502000,Main-gauche,Storm,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
4020000,Maliketh's Black Blade,Standard,Colossal Sword,SwordGigantic,0,0.95,B,1,0.15,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3300000,Maliketh's Black Blade (restored),Standard,Greatsword,SwordLarge,0,0.65,C,1,0.25,D,1,0.80,C,1,0.80,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
30020000,Man-Serpent's Shield,Standard,Small Shield,ShieldSmall,0,0.24,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32190000,Manor Towershield,Standard,Greatshield,ShieldLarge,0,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
7120000,Mantis Blade,Standard,Curved Sword,SaberNormal,0,0.15,E,1,0.45,D,1,0.75,C,1,0.75,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
3150000,Marais Executioner's Sword,Standard,Greatsword,SwordLarge,0,0.25,D,1,0.10,E,1,0.65,C,1,0.00,-,0,0.80,C,1,STR|DEX|INT|ARC,FAI
11150000,Marika's Hammer,Standard,Hammer,HammerNormal,0,0.80,C,1,0.25,D,1,0.00,-,0,1.15,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
31010000,Marred Leather Shield,Standard,Medium Shield,ShieldNormal,0,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31020000,Marred Wooden Shield,Standard,Medium Shield,ShieldNormal,0,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31500000,Messmer Soldier Shield,Standard,Medium Shield,ShieldNormal,10000,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
14521700,Messmer Soldier's Axe,Aberrant,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
14521000,Messmer Soldier's Axe,Bestial,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14521800,Messmer Soldier's Axe,Bloodflame,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
14521400,Messmer Soldier's Axe,Death,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
14520900,Messmer Soldier's Axe,Draconic,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14520500,Messmer Soldier's Axe,Dragonkin,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
14520700,Messmer Soldier's Axe,Flame,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14521300,Messmer Soldier's Axe,Frenzy,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
14521600,Messmer Soldier's Axe,Frost,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
14520400,Messmer Soldier's Axe,Glint,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
14521500,Messmer Soldier's Axe,Godslayer,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
14520800,Messmer Soldier's Axe,Golden,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14520600,Messmer Soldier's Axe,Gravity,Axe,AxeNormal,0,0.45,D,1,0.15,E,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
14520100,Messmer Soldier's Axe,Heavy,Axe,AxeNormal,0,1.05,B,1,0.15,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14520200,Messmer Soldier's Axe,Keen,Axe,AxeNormal,0,0.55,D,1,0.65,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14521200,Messmer Soldier's Axe,Lava,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
14522100,Messmer Soldier's Axe,Mystic,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
14521100,Messmer Soldier's Axe,Night,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
14520300,Messmer Soldier's Axe,Quality,Axe,AxeNormal,0,0.75,C,1,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14521900,Messmer Soldier's Axe,Rotten,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
14520000,Messmer Soldier's Axe,Standard,Axe,AxeNormal,0,0.65,C,1,0.25,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
14522000,Messmer Soldier's Axe,Storm,Axe,AxeNormal,0,0.40,D,1,0.10,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
17511700,Messmer Soldier's Spear,Aberrant,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
17511000,Messmer Soldier's Spear,Bestial,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
17511800,Messmer Soldier's Spear,Bloodflame,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
17511400,Messmer Soldier's Spear,Death,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
17510900,Messmer Soldier's Spear,Draconic,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
17510500,Messmer Soldier's Spear,Dragonkin,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
17510700,Messmer Soldier's Spear,Flame,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
17511300,Messmer Soldier's Spear,Frenzy,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
17511600,Messmer Soldier's Spear,Frost,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
17510400,Messmer Soldier's Spear,Glint,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
17511500,Messmer Soldier's Spear,Godslayer,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
17510800,Messmer Soldier's Spear,Golden,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
17510600,Messmer Soldier's Spear,Gravity,Heavy Spear,SpearHeavy,0,0.40,D,1,0.25,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
17510100,Messmer Soldier's Spear,Heavy,Heavy Spear,SpearHeavy,0,0.95,B,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17510200,Messmer Soldier's Spear,Keen,Heavy Spear,SpearHeavy,0,0.45,D,1,0.85,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17511200,Messmer Soldier's Spear,Lava,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
17512100,Messmer Soldier's Spear,Mystic,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
17511100,Messmer Soldier's Spear,Night,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
17510300,Messmer Soldier's Spear,Quality,Heavy Spear,SpearHeavy,0,0.70,C,1,0.60,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17511900,Messmer Soldier's Spear,Rotten,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
17510000,Messmer Soldier's Spear,Standard,Heavy Spear,SpearHeavy,0,0.50,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
17512000,Messmer Soldier's Spear,Storm,Heavy Spear,SpearHeavy,0,0.35,D,1,0.20,E,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
9030000,Meteoric Ore Blade,Standard,Katana,katana,0,0.25,D,1,0.50,D,1,1.10,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
33250000,Meteorite Staff,Standard,Staff,Staff,0,0.00,-,0,0.00,-,0,1.00,B,1,0.00,-,0,0.00,-,0,INT,STR|DEX|FAI|ARC
1170000,Midnight Dagger,Standard,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
67501700,Milady,Aberrant,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
67501000,Milady,Bestial,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
67501800,Milady,Bloodflame,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
67501400,Milady,Death,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
67500900,Milady,Draconic,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
67500500,Milady,Dragonkin,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
67500700,Milady,Flame,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
67501300,Milady,Frenzy,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
67501600,Milady,Frost,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
67500400,Milady,Glint,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
67501500,Milady,Godslayer,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
67500800,Milady,Golden,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
67500600,Milady,Gravity,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
67500100,Milady,Heavy,Light Greatsword,LightGreatsword,0,1.15,B,1,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
67500200,Milady,Keen,Light Greatsword,LightGreatsword,0,0.45,D,1,1.15,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
67501200,Milady,Lava,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
67502100,Milady,Mystic,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
67501100,Milady,Night,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
67500300,Milady,Quality,Light Greatsword,LightGreatsword,0,0.85,C,1,0.85,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
67501900,Milady,Rotten,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
67500000,Milady,Standard,Light Greatsword,LightGreatsword,0,0.55,D,1,0.55,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
67502000,Milady,Storm,Light Greatsword,LightGreatsword,0,0.25,D,1,0.25,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
2200000,Miquellan Knight's Sword,Standard,Straight Sword,SwordNormal,0,0.20,E,1,0.20,E,1,0.00,-,0,1.00,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
40010000,Misbegotten Shortbow,Standard,Light Bow,BowSmall,0,0.20,E,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1031700,Miséricorde,Aberrant,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
1031000,Miséricorde,Bestial,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1031800,Miséricorde,Bloodflame,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
1031400,Miséricorde,Death,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1030900,Miséricorde,Draconic,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1030500,Miséricorde,Dragonkin,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.85,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1030700,Miséricorde,Flame,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.85,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1031300,Miséricorde,Frenzy,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1031600,Miséricorde,Frost,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
1030400,Miséricorde,Glint,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.95,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1031500,Miséricorde,Godslayer,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1030800,Miséricorde,Golden,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.00,-,0,0.95,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1030600,Miséricorde,Gravity,Dagger,Dagger,0,0.10,E,1,0.40,D,1,0.95,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1030100,Miséricorde,Heavy,Dagger,Dagger,0,0.65,C,1,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1030200,Miséricorde,Keen,Dagger,Dagger,0,0.10,E,1,1.15,B,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1031200,Miséricorde,Lava,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1032100,Miséricorde,Mystic,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
1031100,Miséricorde,Night,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
1030300,Miséricorde,Quality,Dagger,Dagger,0,0.45,D,1,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1031900,Miséricorde,Rotten,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
1030000,Miséricorde,Standard,Dagger,Dagger,0,0.35,D,1,0.65,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1032000,Miséricorde,Storm,Dagger,Dagger,0,0.05,E,1,0.40,D,1,0.70,C,1,0.70,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
13050000,Mohgwyn Censer,Standard,Flail,Flail,0,0.35,D,1,0.35,D,1,0.00,-,0,0.75,C,1,0.75,C,1,STR|DEX|FAI|ARC,INT
34150000,Mohgwyn Seal,Standard,Seal,Talisman,0,0.00,-,0,0.00,-,0,0.00,-,0,1.00,B,1,1.00,B,1,FAI|ARC,STR|DEX|INT
17010000,Mohgwyn's Sacred Spear,Standard,Heavy Spear,SpearHeavy,0,0.65,C,1,0.30,D,1,0.00,-,0,0.90,B,1,0.90,B,1,STR|DEX|FAI|ARC,INT
8070000,Monk's Flameblade,Standard,Curved Greatsword,SaberLarge,0,0.25,D,1,0.60,C,1,0.00,-,0,1.00,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11090000,Monk's Flamemace,Standard,Hammer,HammerNormal,0,0.65,C,1,0.25,D,1,0.00,-,0,1.00,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
4540000,Moonrithyll's Knight Sword,Standard,Colossal Sword,SwordGigantic,0,0.95,B,1,0.15,E,1,0.95,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
9060000,Moonveil,Standard,Katana,katana,0,0.30,D,1,0.65,C,1,0.90,B,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
8100000,Morgott's Cursed Sword,Standard,Curved Greatsword,SaberLarge,0,0.25,D,1,0.55,D,1,0.00,-,0,0.65,C,1,0.65,C,1,STR|DEX|FAI|ARC,INT
11051700,Morning Star,Aberrant,Hammer,HammerNormal,0,0.30,D,1,0.20,E,1,0.60,C,1,0.00,-,0,0.60,C,1,STR|DEX|INT|ARC,FAI
11051000,Morning Star,Bestial,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11051800,Morning Star,Bloodflame,Hammer,HammerNormal,0,0.30,D,1,0.20,E,1,0.00,-,0,0.60,C,1,0.60,C,1,STR|DEX|FAI|ARC,INT
11051400,Morning Star,Death,Hammer,HammerNormal,0,0.30,D,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
11050900,Morning Star,Draconic,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.00,-,0,0.90,B,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11050500,Morning Star,Dragonkin,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.80,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
11050700,Morning Star,Flame,Hammer,HammerNormal,0,0.35,D,1,0.25,D,1,0.00,-,0,0.80,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11051300,Morning Star,Frenzy,Hammer,HammerNormal,0,0.30,D,1,0.20,E,1,0.60,C,1,0.60,C,1,0.00,-,0,STR|DEX|INT|FAI,ARC
