aow_id,name,affinity,weapon_count,sample_weapon_names
209,Gravitas,Bestial,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Draconic,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Dragonkin,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Flame,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Glint,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Golden,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Gravity,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Heavy,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Keen,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Quality,100,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
209,Gravitas,Standard,102,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
509,Hoarah Loux's Earthshaker,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
160,Hoarfrost Stomp,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
702,Holy Ground,Bestial,1,Dueling Shield
702,Holy Ground,Draconic,1,Dueling Shield
702,Holy Ground,Dragonkin,1,Dueling Shield
702,Holy Ground,Flame,1,Dueling Shield
702,Holy Ground,Glint,1,Dueling Shield
702,Holy Ground,Golden,1,Dueling Shield
702,Holy Ground,Gravity,1,Dueling Shield
702,Holy Ground,Heavy,1,Dueling Shield
702,Holy Ground,Keen,1,Dueling Shield
702,Holy Ground,Quality,1,Dueling Shield
702,Holy Ground,Standard,1,Dueling Shield
202,Ice Spear,Bestial,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Draconic,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Dragonkin,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Flame,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Glint,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Golden,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Gravity,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Heavy,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Keen,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Quality,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Halberd|Iron Spear
202,Ice Spear,Standard,18,Cross-Naginata|Gaelor's Mancatcher|Gargoyle's Black Blades|Glaive|Halberd
216,Ice Spikes,Bestial,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Draconic,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Dragonkin,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Flame,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Glint,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Golden,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Gravity,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Heavy,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Keen,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Quality,122,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
216,Ice Spikes,Standard,125,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
101,Impaling Thrust,Bestial,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Draconic,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Dragonkin,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Flame,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Glint,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Golden,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Gravity,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Heavy,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Keen,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Quality,55,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
101,Impaling Thrust,Standard,56,Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword|Claymore
503,Kick,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
503,Kick,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
205,Lifesteal Fist,Bestial,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Draconic,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Dragonkin,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Flame,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Glint,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Golden,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Gravity,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Heavy,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Keen,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Quality,13,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
205,Lifesteal Fist,Standard,14,Beast Claw|Caestus|Dane's Footwork|Dryleaf Arts|Golem Fist
504,Lightning Ram,Bestial,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Draconic,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Dragonkin,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Flame,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Glint,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Golden,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Gravity,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Heavy,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Keen,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Quality,124,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
504,Lightning Ram,Standard,127,Backhand Blade|Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer
217,Lightning Slash,Bestial,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Draconic,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Dragonkin,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Flame,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Glint,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Golden,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Gravity,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Heavy,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Keen,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Quality,87,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
217,Lightning Slash,Standard,89,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
100,Lion's Claw,Bestial,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Draconic,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Dragonkin,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Flame,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Glint,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Golden,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Gravity,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Heavy,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Keen,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Quality,74,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
100,Lion's Claw,Standard,76,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Brick Hammer
118,Loretta's Slash,Bestial,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Draconic,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Dragonkin,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Flame,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Glint,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Golden,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Gravity,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Heavy,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Keen,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Quality,19,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
118,Loretta's Slash,Standard,20,Cross-Naginata|Gaelor's Mancatcher|Gargoyle's Black Blades|Glaive|Grave Scythe
10,No Skill,Bestial,1,Dueling Shield
10,No Skill,Draconic,1,Dueling Shield
10,No Skill,Dragonkin,1,Dueling Shield
10,No Skill,Flame,1,Dueling Shield
10,No Skill,Glint,1,Dueling Shield
10,No Skill,Golden,1,Dueling Shield
10,No Skill,Gravity,1,Dueling Shield
10,No Skill,Heavy,1,Dueling Shield
10,No Skill,Keen,1,Dueling Shield
10,No Skill,Quality,1,Dueling Shield
10,No Skill,Standard,1,Dueling Shield
4110,Overhead Stance,Bestial,1,Great Katana
4110,Overhead Stance,Draconic,1,Great Katana
4110,Overhead Stance,Dragonkin,1,Great Katana
4110,Overhead Stance,Flame,1,Great Katana
4110,Overhead Stance,Glint,1,Great Katana
4110,Overhead Stance,Golden,1,Great Katana
4110,Overhead Stance,Gravity,1,Great Katana
4110,Overhead Stance,Heavy,1,Great Katana
4110,Overhead Stance,Keen,1,Great Katana
4110,Overhead Stance,Quality,1,Great Katana
4110,Overhead Stance,Standard,1,Great Katana
4010,Palm Blast,Bestial,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Draconic,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Dragonkin,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Flame,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Glint,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Golden,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Gravity,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Heavy,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Keen,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Quality,2,Dane's Footwork|Dryleaf Arts
4010,Palm Blast,Standard,2,Dane's Footwork|Dryleaf Arts
302,Parry,Bestial,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Draconic,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Dragonkin,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Flame,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Glint,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Golden,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Gravity,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Heavy,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Keen,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Quality,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
302,Parry,Standard,30,Bandit's Curved Sword|Bloodstained Dagger|Caestus|Cleanrot Knight's Sword|Dagger
225,Phantom Slash,Bestial,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Draconic,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Dragonkin,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Flame,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Glint,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Golden,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Gravity,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Heavy,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Keen,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Quality,17,Cross-Naginata|Gaelor's Mancatcher|Glaive|Grave Scythe|Halberd
225,Phantom Slash,Standard,18,Cross-Naginata|Gaelor's Mancatcher|Gargoyle's Black Blades|Glaive|Grave Scythe
102,Piercing Fang,Bestial,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Draconic,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Dragonkin,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Flame,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Glint,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Golden,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Gravity,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Heavy,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Keen,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Quality,44,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
102,Piercing Fang,Standard,45,Bastard Sword|Broadsword|Cane Sword|Claymore|Cleanrot Knight's Sword
4020,Piercing Throw,Bestial,1,Smithscript Dagger
4020,Piercing Throw,Draconic,1,Smithscript Dagger
4020,Piercing Throw,Dragonkin,1,Smithscript Dagger
4020,Piercing Throw,Flame,1,Smithscript Dagger
4020,Piercing Throw,Glint,1,Smithscript Dagger
4020,Piercing Throw,Golden,1,Smithscript Dagger
4020,Piercing Throw,Gravity,1,Smithscript Dagger
4020,Piercing Throw,Heavy,1,Smithscript Dagger
4020,Piercing Throw,Keen,1,Smithscript Dagger
4020,Piercing Throw,Quality,1,Smithscript Dagger
4020,Piercing Throw,Standard,1,Smithscript Dagger
119,Poison Moth Flight,Bestial,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Draconic,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Dragonkin,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Flame,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Glint,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Golden,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Gravity,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Heavy,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Keen,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Quality,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
119,Poison Moth Flight,Standard,33,Backhand Blade|Bandit's Curved Sword|Bloodstained Dagger|Broadsword|Cane Sword
228,Poisonous Mist,Bestial,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Draconic,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Dragonkin,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Flame,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Glint,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Golden,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Gravity,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Heavy,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Keen,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Quality,105,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
228,Poisonous Mist,Standard,107,Bandit's Curved Sword|Bastard Sword|Battle Axe|Battle Hammer|Bloodstained Dagger
208,Prayerful Strike,Bestial,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Draconic,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Dragonkin,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Flame,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Glint,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Golden,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Gravity,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Heavy,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Keen,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Quality,37,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
208,Prayerful Strike,Standard,38,Battle Axe|Battle Hammer|Brick Hammer|Butchering Knife|Chainlink Flail
113,Prelate's Charge,Bestial,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Draconic,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Dragonkin,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Flame,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Glint,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Golden,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Gravity,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Heavy,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Keen,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Quality,18,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
113,Prelate's Charge,Standard,19,Battle Hammer|Brick Hammer|Butchering Knife|Crescent Moon Axe|Curved Great Club
200,Primeval Cascade,Bestial,63,Bandit's Curved Sword|Bastard Sword|Bloodstained Dagger|Broadsword|Cane Sword
