weapon_id,weapon_name,unique_skill_weapon,sheet_row,aow_id,aow_name,raw_name,variant_weapon_type,skill_family,sequence_variant,hit_kind,hit_order,is_lacking_fp,is_damaging,atk_id,sp_effect_id0,sp_effect_id1,sp_effect_id2,sp_effect_id3,sp_effect_id4,overwrite_attack_element_correct_id,is_disable_both_hands_bonus,is_add_base_atk,is_arrow_attack,physical_attack_attribute,physical_mv,magic_mv,fire_mv,lightning_mv,holy_mv,attack_base_physical,attack_base_magic,attack_base_fire,attack_base_lightning,attack_base_holy,status_mv,weapon_buff_mv,poise_mv,stamina_cost,stamina_cost_mode
10500000,Euporia,Euporia,2168,5270,Euporia Vortex,Euporia Vortex [1] (Lacking FP),,Euporia Vortex,[1],direct,1,1,1,600000793,6900,-1,-1,-1,-1,-1,1,0,0,standard,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,25.0,10.0,precalculated
10500000,Euporia,Euporia,2169,5270,Euporia Vortex,Euporia Vortex [2] (Lacking FP),,Euporia Vortex,[2],direct,2,1,1,600000793,6900,-1,-1,-1,-1,-1,1,0,0,standard,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,25.0,10.0,precalculated
10500000,Euporia,Euporia,2170,5270,Euporia Vortex,Euporia Vortex [3] (Lacking FP),,Euporia Vortex,[3],direct,3,1,1,600000793,6900,-1,-1,-1,-1,-1,1,0,0,standard,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,25.0,10.0,precalculated
10500000,Euporia,Euporia,2171,5270,Euporia Vortex,Euporia Vortex [4] (Lacking FP),,Euporia Vortex,[4],direct,4,1,1,600000793,6900,-1,-1,-1,-1,-1,1,0,0,standard,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,25.0,10.0,precalculated
10500000,Euporia,Euporia,2172,5270,Euporia Vortex,Euporia Vortex [5] (Lacking FP),,Euporia Vortex,[5],direct,5,1,1,600000793,6900,-1,-1,-1,-1,-1,1,0,0,standard,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,25.0,10.0,precalculated
11100000,Envoy's Horn,Envoy's Horn,2254,1003,Oracular Bubble,Oracular Bubble - Bullet,,Oracular Bubble,Bullet,bullet,1,0,1,301110900,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,100.0,100.0,80.0,9.0,precalculated
11100000,Envoy's Horn,Envoy's Horn,2255,1003,Oracular Bubble,Oracular Bubble - Bullet AoE,,Oracular Bubble,Bullet AoE,bullet,1,0,1,301110901,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,100.0,100.0,80.0,0.0,precalculated
11110000,Scepter of the All-Knowing,Scepter of the All-Knowing,2262,1182,Knowledge Above All,Knowledge Above All,,Knowledge Above All,base,direct,1,0,1,303401400,6903,-1,-1,1665,-1,-1,1,0,0,standard,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,120.0,10.0,precalculated
11120000,Nox Flowing Hammer,Nox Flowing Hammer,2256,1035,Flowing Form,Flowing Form [1],,Flowing Form,[1],direct,1,0,1,301112900,6903,-1,-1,-1,-1,-1,1,0,0,strike,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,18.0,precalculated
11120000,Nox Flowing Hammer,Nox Flowing Hammer,2257,1035,Flowing Form,Flowing Form [2],,Flowing Form,[2],direct,2,0,1,301112901,6903,-1,-1,-1,-1,-1,1,0,0,strike,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,23.0,precalculated
11120000,Nox Flowing Hammer,Nox Flowing Hammer,2258,1035,Flowing Form,Flowing Form [1] (Lacking FP),,Flowing Form,[1],direct,1,1,1,301112905,6903,-1,-1,-1,-1,-1,1,0,0,strike,75.0,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,18.0,precalculated
11120000,Nox Flowing Hammer,Nox Flowing Hammer,2259,1035,Flowing Form,Flowing Form [2] (Lacking FP),,Flowing Form,[2],direct,2,1,1,301112906,6903,-1,-1,-1,-1,-1,1,0,0,strike,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,23.0,precalculated
11130000,Ringed Finger,Ringed Finger,2260,1046,Claw Flick,Claw Flick [1],,Claw Flick,[1],direct,1,0,0,301113900,6903,-1,-1,-1,-1,-1,1,0,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,15.0,precalculated
11130000,Ringed Finger,Ringed Finger,2261,1046,Claw Flick,Claw Flick [2],,Claw Flick,[2],direct,2,0,1,301113901,6906,-1,-1,-1,-1,-1,1,0,0,strike,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0,31.0,precalculated
11150000,Marika's Hammer,Marika's Hammer,2268,1029,Gold Breaker,Gold Breaker,,Gold Breaker,base,direct,1,0,1,301115901,6903,-1,-1,-1,-1,-1,1,0,0,strike,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,410.0,27.0,precalculated
11150000,Marika's Hammer,Marika's Hammer,2269,1029,Gold Breaker,Gold Breaker - Bullet,,Gold Breaker,Bullet,bullet,1,0,1,301115910,6903,-1,-1,-1,-1,-1,1,0,0,standard,253.0,253.0,253.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,250.0,0.0,precalculated
11150000,Marika's Hammer,Marika's Hammer,2270,1029,Gold Breaker,Gold Breaker - Bullet,,Gold Breaker,Bullet,bullet,1,0,0,301115911,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,precalculated
11150000,Marika's Hammer,Marika's Hammer,2271,1029,Gold Breaker,Gold Breaker - Bullet,,Gold Breaker,Bullet,bullet,1,0,0,301115912,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,precalculated
11150000,Marika's Hammer,Marika's Hammer,2272,1029,Gold Breaker,Gold Breaker - Bullet,,Gold Breaker,Bullet,bullet,1,0,0,301115913,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,precalculated
11150000,Marika's Hammer,Marika's Hammer,2273,1029,Gold Breaker,Gold Breaker (Lacking FP),,Gold Breaker,base,direct,1,1,1,301115915,6903,-1,-1,-1,-1,-1,1,0,0,strike,150.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,120.0,27.0,precalculated
11500000,Flowerstone Gavel,Flowerstone Gavel,2263,5380,Flower Dragonbolt,Flower Dragonbolt - Bullet,,Flower Dragonbolt,Bullet,bullet,1,0,1,600000660,-1,-1,-1,-1,-1,20050020,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,16.0,precalculated
11500000,Flowerstone Gavel,Flowerstone Gavel,2264,5380,Flower Dragonbolt,Flower Dragonbolt Charged - Bullet,,Flower Dragonbolt,Charged - Bullet,bullet,1,0,1,600000661,-1,-1,-1,-1,-1,20050020,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,16.0,precalculated
11500000,Flowerstone Gavel,Flowerstone Gavel,2265,5380,Flower Dragonbolt,Flower Dragonbolt - Bullet (Water AoE),,Flower Dragonbolt,Bullet (Water AoE),bullet,1,0,1,600000663,-1,-1,-1,-1,-1,20050020,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,precalculated
11500000,Flowerstone Gavel,Flowerstone Gavel,2266,5380,Flower Dragonbolt,Flower Dragonbolt (Lacking FP),,Flower Dragonbolt,base,direct,1,1,1,600000662,6903,-1,-1,1665,-1,-1,1,0,0,pierce,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,16.0,precalculated
11500000,Flowerstone Gavel,Flowerstone Gavel,2267,5380,Flower Dragonbolt,Flower Dragonbolt Charged (Lacking FP),,Flower Dragonbolt,Charged,charged,1,1,1,600000662,6903,-1,-1,1665,-1,-1,1,0,0,pierce,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,16.0,precalculated
12150000,Beastclaw Greathammer,Beastclaw Greathammer,2317,1044,Regal Beastclaw,Regal Beastclaw,,Regal Beastclaw,base,direct,1,0,1,303400400,6906,-1,-1,-1,-1,-1,1,0,0,strike,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,20.0,precalculated
12150000,Beastclaw Greathammer,Beastclaw Greathammer,2318,1044,Regal Beastclaw,Regal Beastclaw - Bullet,,Regal Beastclaw,Bullet,bullet,1,0,1,303400405,-1,-1,-1,-1,-1,42300,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,precalculated
12150000,Beastclaw Greathammer,Beastclaw Greathammer,2319,1044,Regal Beastclaw,Regal Beastclaw (Lacking FP),,Regal Beastclaw,base,direct,1,1,1,303400401,6906,-1,-1,-1,-1,-1,1,0,0,strike,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,40.0,precalculated
12160000,Envoy's Long Horn,Envoy's Long Horn,2300,1004,Bubble Shower,Bubble Shower - Bullet,,Bubble Shower,Bullet,bullet,1,0,1,301216900,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,10.0,precalculated
12160000,Envoy's Long Horn,Envoy's Long Horn,2301,1004,Bubble Shower,Bubble Shower - Bullet,,Bubble Shower,Bullet,bullet,1,0,1,301216901,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,precalculated
12160000,Envoy's Long Horn,Envoy's Long Horn,2302,1004,Bubble Shower,Bubble Shower - Bullet,,Bubble Shower,Bullet,bullet,1,0,1,301216902,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2303,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217900,6904,-1,-1,-1,-1,-1,1,0,0,strike,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,130.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2304,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217901,6904,-1,-1,-1,-1,-1,1,0,0,strike,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,110.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2305,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217902,6904,-1,-1,-1,-1,-1,1,0,0,strike,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,110.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2306,1000,Surge of Faith,Surge of Faith - Bullet,,Surge of Faith,Bullet,bullet,1,0,1,301217905,6904,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,100.0,100.0,150.0,52.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2307,1000,Surge of Faith,Surge of Faith - Bullet,,Surge of Faith,Bullet,bullet,1,0,1,301217910,6904,-1,-1,-1,-1,-1,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,100.0,100.0,70.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2308,1000,Surge of Faith,Surge of Faith - Bullet,,Surge of Faith,Bullet,bullet,1,0,1,301217911,6904,-1,-1,-1,-1,-1,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,100.0,100.0,70.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2309,1000,Surge of Faith,Surge of Faith - Bullet,,Surge of Faith,Bullet,bullet,1,0,1,301217912,6904,-1,-1,-1,-1,-1,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,100.0,100.0,70.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2310,1000,Surge of Faith,Surge of Faith - Bullet,,Surge of Faith,Bullet,bullet,1,0,1,301217913,6904,-1,-1,-1,-1,-1,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,100.0,100.0,70.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2311,1000,Surge of Faith,Surge of Faith - Bullet,,Surge of Faith,Bullet,bullet,1,0,1,301217914,6904,-1,-1,-1,-1,-1,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,100.0,100.0,70.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2312,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217920,6904,-1,-1,-1,-1,-1,1,0,0,strike,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,110.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2313,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217921,6904,-1,-1,-1,-1,-1,1,0,0,strike,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,52.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2314,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217922,6904,-1,-1,-1,-1,-1,1,0,0,strike,90.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,110.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2315,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217925,6904,-1,-1,-1,-1,-1,1,0,0,strike,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,110.0,0.0,precalculated
12170000,Cranial Vessel Candlestand,Cranial Vessel Candlestand,2316,1000,Surge of Faith,Surge of Faith,,Surge of Faith,base,direct,1,0,1,301217930,6904,-1,-1,-1,-1,-1,1,0,0,strike,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,52.0,precalculated
12200000,Devourer's Scepter,Devourer's Scepter,2320,1183,Devourer of Worlds,Devourer of Worlds - Bullet,,Devourer of Worlds,Bullet,bullet,1,0,1,301202900,-1,-1,-1,-1,-1,-1,1,0,0,standard,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,185.0,56.0,precalculated
12200000,Devourer's Scepter,Devourer's Scepter,2321,1183,Devourer of Worlds,Devourer of Worlds (Lacking FP),,Devourer of Worlds,base,direct,1,1,1,301202901,6903,-1,-1,1665,-1,-1,0,0,0,strike,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,56.0,precalculated
12510000,Anvil Hammer,Anvil Hammer,2349,5280,Smithing Art Spears,Smithing Art Spears,,Smithing Art Spears,base,direct,1,0,1,600000760,6904,-1,-1,-1,1667,-1,1,0,0,strike,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,10.0,precalculated
12510000,Anvil Hammer,Anvil Hammer,2350,5280,Smithing Art Spears,Smithing Art Spears - Bullet [1],,Smithing Art Spears,Bullet [1],bullet,1,0,1,600000761,6904,-1,-1,-1,1667,-1,1,0,0,pierce,128.0,128.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0,10.0,precalculated
12510000,Anvil Hammer,Anvil Hammer,2351,5280,Smithing Art Spears,Smithing Art Spears - Bullet [2],,Smithing Art Spears,Bullet [2],bullet,2,0,1,600000762,6904,-1,-1,-1,1667,-1,1,0,0,pierce,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,precalculated
12510000,Anvil Hammer,Anvil Hammer,2352,5280,Smithing Art Spears,Smithing Art Spears (Lacking FP),,Smithing Art Spears,base,direct,1,1,1,600000763,6904,-1,-1,-1,1667,-1,1,0,0,strike,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10.0,precalculated
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2274,125,Spinning Chain,Spinning Chain - Loop,,Spinning Chain,Loop,loop,1,0,1,300000904,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,85.0,6.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2275,125,Spinning Chain,Spinning Chain - R1 [1],,Spinning Chain,R1 [1],direct,1,0,1,300000900,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,90.0,4.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2276,125,Spinning Chain,Spinning Chain - R1 [2],,Spinning Chain,R1 [2],direct,2,0,1,300000901,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,12.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2277,125,Spinning Chain,Spinning Chain - R2 [1],,Spinning Chain,R2 [1],direct,1,0,1,300000902,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,15.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2278,125,Spinning Chain,Spinning Chain - R2 [2],,Spinning Chain,R2 [2],direct,2,0,1,300000903,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,250.0,15.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2279,125,Spinning Chain,Spinning Chain - Loop (Lacking FP),,Spinning Chain,Loop,loop,1,1,1,300000909,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,40.0,6.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2280,125,Spinning Chain,Spinning Chain - R1 [1] (Lacking FP),,Spinning Chain,R1 [1],direct,1,1,1,300000905,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,45.0,4.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2281,125,Spinning Chain,Spinning Chain - R1 [2] (Lacking FP),,Spinning Chain,R1 [2],direct,2,1,1,300000906,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,12.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2282,125,Spinning Chain,Spinning Chain - R2 [1] (Lacking FP),,Spinning Chain,R2 [1],direct,1,1,1,300000907,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,15.0,weapon_scaled
13000000,Nightrider Flail,(Nightrider / Chainlink) Flail,2283,125,Spinning Chain,Spinning Chain - R2 [2] (Lacking FP),,Spinning Chain,R2 [2],direct,2,1,1,300000908,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,15.0,weapon_scaled
13020000,Family Heads,Family Heads,2284,1184,Familal Rancor,Familial Rancor - Bullet,,Familal Rancor,Familial Rancor - Bullet,bullet,1,0,1,301302900,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,precalculated
13020000,Family Heads,Family Heads,2285,1184,Familal Rancor,Familial Rancor - Bullet,,Familal Rancor,Familial Rancor - Bullet,bullet,1,0,1,301302901,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,precalculated
13020000,Family Heads,Family Heads,2286,1184,Familal Rancor,Familial Rancor - Bullet,,Familal Rancor,Familial Rancor - Bullet,bullet,1,0,1,301302902,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,60.0,0.0,precalculated
13020000,Family Heads,Family Heads,2287,1184,Familal Rancor,Familial Rancor - Bullet,,Familal Rancor,Familial Rancor - Bullet,bullet,1,0,1,301302903,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,60.0,0.0,precalculated
13020000,Family Heads,Family Heads,2288,1184,Familal Rancor,Familial Rancor - Bullet,,Familal Rancor,Familial Rancor - Bullet,bullet,1,0,1,301302904,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,30.0,0.0,precalculated
13020000,Family Heads,Family Heads,2289,1184,Familal Rancor,Familial Rancor - Bullet,,Familal Rancor,Familial Rancor - Bullet,bullet,1,0,1,301302905,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,30.0,0.0,precalculated
13030000,Bastard's Stars,Bastard's Stars,2297,1047,Nebula,Nebula,,Nebula,base,direct,1,0,1,303400900,6903,-1,-1,-1,-1,-1,1,0,0,strike,154.0,154.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,26.0,precalculated
13030000,Bastard's Stars,Bastard's Stars,2298,1047,Nebula,Nebula - Bullet,,Nebula,Bullet,bullet,1,0,1,303400901,6903,-1,-1,-1,-1,-1,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,precalculated
13030000,Bastard's Stars,Bastard's Stars,2299,1047,Nebula,Nebula (Lacking FP),,Nebula,base,direct,1,1,1,303400905,6903,-1,-1,-1,-1,-1,1,0,0,strike,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,26.0,precalculated
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2274,125,Spinning Chain,Spinning Chain - Loop,,Spinning Chain,Loop,loop,1,0,1,300000904,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,85.0,6.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2275,125,Spinning Chain,Spinning Chain - R1 [1],,Spinning Chain,R1 [1],direct,1,0,1,300000900,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,90.0,4.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2276,125,Spinning Chain,Spinning Chain - R1 [2],,Spinning Chain,R1 [2],direct,2,0,1,300000901,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,12.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2277,125,Spinning Chain,Spinning Chain - R2 [1],,Spinning Chain,R2 [1],direct,1,0,1,300000902,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,15.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2278,125,Spinning Chain,Spinning Chain - R2 [2],,Spinning Chain,R2 [2],direct,2,0,1,300000903,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,250.0,15.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2279,125,Spinning Chain,Spinning Chain - Loop (Lacking FP),,Spinning Chain,Loop,loop,1,1,1,300000909,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,40.0,6.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2280,125,Spinning Chain,Spinning Chain - R1 [1] (Lacking FP),,Spinning Chain,R1 [1],direct,1,1,1,300000905,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,45.0,4.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2281,125,Spinning Chain,Spinning Chain - R1 [2] (Lacking FP),,Spinning Chain,R1 [2],direct,2,1,1,300000906,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,12.0,weapon_scaled
13040000,Chainlink Flail,(Nightrider / Chainlink) Flail,2282,125,Spinning Chain,Spinning Chain - R2 [1] (Lacking FP),,Spinning Chain,R2 [1],direct,1,1,1,300000907,6903,-1,-1,1665,-1,-1,0,0,0,adaptive_secondary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,15.0,weapon_scaled
