weapon_id,name,affinity,effect_ids,bleed,frost,poison,sleep,madness,death
60500300,Dryleaf Arts,Quality,,0,0,0,0,0,0
60500700,Dryleaf Arts,Sacred,,0,0,0,0,0,0
60500000,Dryleaf Arts,Standard,,0,0,0,0,0,0
34500000,Dryleaf Seal,Standard,5345000,0,0,0,0,0,0
62501100,Dueling Shield,Blood,105000,57,0,0,0,0,0
62500900,Dueling Shield,Cold,107500,0,66,0,0,0,0
62500400,Dueling Shield,Fire,,0,0,0,0,0,0
62500500,Dueling Shield,Flame Art,,0,0,0,0,0,0
62500100,Dueling Shield,Heavy,,0,0,0,0,0,0
62500200,Dueling Shield,Keen,,0,0,0,0,0,0
62500600,Dueling Shield,Lightning,,0,0,0,0,0,0
62500800,Dueling Shield,Magic,,0,0,0,0,0,0
62501200,Dueling Shield,Occult,,0,0,0,0,0,0
62501000,Dueling Shield,Poison,106000,0,0,66,0,0,0
62500300,Dueling Shield,Quality,,0,0,0,0,0,0
62500700,Dueling Shield,Sacred,,0,0,0,0,0,0
62500000,Dueling Shield,Standard,,0,0,0,0,0,0
23041100,Duelist Greataxe,Blood,105200,83,0,0,0,0,0
23040900,Duelist Greataxe,Cold,107700,0,96,0,0,0,0
23040400,Duelist Greataxe,Fire,,0,0,0,0,0,0
23040500,Duelist Greataxe,Flame Art,,0,0,0,0,0,0
23040100,Duelist Greataxe,Heavy,,0,0,0,0,0,0
23040200,Duelist Greataxe,Keen,,0,0,0,0,0,0
23040600,Duelist Greataxe,Lightning,,0,0,0,0,0,0
23040800,Duelist Greataxe,Magic,,0,0,0,0,0,0
23041200,Duelist Greataxe,Occult,,0,0,0,0,0,0
23041000,Duelist Greataxe,Poison,106200,0,0,96,0,0,0
23040300,Duelist Greataxe,Quality,,0,0,0,0,0,0
23040700,Duelist Greataxe,Sacred,,0,0,0,0,0,0
23040000,Duelist Greataxe,Standard,,0,0,0,0,0,0
32241100,Eclipse Crest Greatshield,Blood,105200|5322400,83,0,0,0,0,0
32240900,Eclipse Crest Greatshield,Cold,107700|5322400,0,96,0,0,0,0
32240400,Eclipse Crest Greatshield,Fire,5322400,0,0,0,0,0,0
32240500,Eclipse Crest Greatshield,Flame Art,5322400,0,0,0,0,0,0
32240100,Eclipse Crest Greatshield,Heavy,5322400,0,0,0,0,0,0
32240200,Eclipse Crest Greatshield,Keen,5322400,0,0,0,0,0,0
32240600,Eclipse Crest Greatshield,Lightning,5322400,0,0,0,0,0,0
32240800,Eclipse Crest Greatshield,Magic,5322400,0,0,0,0,0,0
32241200,Eclipse Crest Greatshield,Occult,5322400,0,0,0,0,0,0
32241000,Eclipse Crest Greatshield,Poison,106200|5322400,0,0,96,0,0,0
32240300,Eclipse Crest Greatshield,Quality,5322400,0,0,0,0,0,0
32240700,Eclipse Crest Greatshield,Sacred,5322400,0,0,0,0,0,0
32240000,Eclipse Crest Greatshield,Standard,5322400,0,0,0,0,0,0
31311100,Eclipse Crest Heater Shield,Blood,105000,57,0,0,0,0,0
31310900,Eclipse Crest Heater Shield,Cold,107500,0,66,0,0,0,0
31310400,Eclipse Crest Heater Shield,Fire,,0,0,0,0,0,0
31310500,Eclipse Crest Heater Shield,Flame Art,,0,0,0,0,0,0
31310100,Eclipse Crest Heater Shield,Heavy,,0,0,0,0,0,0
31310200,Eclipse Crest Heater Shield,Keen,,0,0,0,0,0,0
31310600,Eclipse Crest Heater Shield,Lightning,,0,0,0,0,0,0
31310800,Eclipse Crest Heater Shield,Magic,,0,0,0,0,0,0
31311200,Eclipse Crest Heater Shield,Occult,,0,0,0,0,0,0
31311000,Eclipse Crest Heater Shield,Poison,106000,0,0,66,0,0,0
31310300,Eclipse Crest Heater Shield,Quality,,0,0,0,0,0,0
31310700,Eclipse Crest Heater Shield,Sacred,,0,0,0,0,0,0
31310000,Eclipse Crest Heater Shield,Standard,,0,0,0,0,0,0
7100000,Eclipse Shotel,Standard,,0,0,0,0,0,0
10050000,Eleonora's Poleblade,Standard,6402,55,0,0,0,0,0
23030000,Envoy's Greathorn,Standard,,0,0,0,0,0,0
11100000,Envoy's Horn,Standard,,0,0,0,0,0,0
12160000,Envoy's Long Horn,Standard,,0,0,0,0,0,0
1151100,Erdsteel Dagger,Blood,105000,57,0,0,0,0,0
1150900,Erdsteel Dagger,Cold,107500,0,66,0,0,0,0
1150400,Erdsteel Dagger,Fire,,0,0,0,0,0,0
1150500,Erdsteel Dagger,Flame Art,,0,0,0,0,0,0
1150100,Erdsteel Dagger,Heavy,,0,0,0,0,0,0
1150200,Erdsteel Dagger,Keen,,0,0,0,0,0,0
1150600,Erdsteel Dagger,Lightning,,0,0,0,0,0,0
1150800,Erdsteel Dagger,Magic,,0,0,0,0,0,0
1151200,Erdsteel Dagger,Occult,,0,0,0,0,0,0
1151000,Erdsteel Dagger,Poison,106000,0,0,66,0,0,0
1150300,Erdsteel Dagger,Quality,,0,0,0,0,0,0
1150700,Erdsteel Dagger,Sacred,,0,0,0,0,0,0
1150000,Erdsteel Dagger,Standard,,0,0,0,0,0,0
41030000,Erdtree Bow,Standard,1940,0,0,0,0,0,0
42030000,Erdtree Greatbow,Standard,,0,0,0,0,0,0
32080000,Erdtree Greatshield,Standard,,0,0,0,0,0,0
34070000,Erdtree Seal,Standard,,0,0,0,0,0,0
5001100,Estoc,Blood,105000,57,0,0,0,0,0
5000900,Estoc,Cold,107500,0,66,0,0,0,0
5000400,Estoc,Fire,,0,0,0,0,0,0
5000500,Estoc,Flame Art,,0,0,0,0,0,0
5000100,Estoc,Heavy,,0,0,0,0,0,0
5000200,Estoc,Keen,,0,0,0,0,0,0
5000600,Estoc,Lightning,,0,0,0,0,0,0
5000800,Estoc,Magic,,0,0,0,0,0,0
5001200,Estoc,Occult,,0,0,0,0,0,0
5001000,Estoc,Poison,106000,0,0,66,0,0,0
5000300,Estoc,Quality,,0,0,0,0,0,0
5000700,Estoc,Sacred,,0,0,0,0,0,0
5000000,Estoc,Standard,,0,0,0,0,0,0
10500000,Euporia,Standard,19870|19871,0,0,0,0,0,0
15081100,Executioner's Blood Greataxe,Blood,105100,69,0,0,0,0,0
15080900,Executioner's Cold Greataxe,Cold,107600,0,80,0,0,0,0
15080400,Executioner's Fire Greataxe,Fire,,0,0,0,0,0,0
15080500,Executioner's Flame Art Greataxe,Flame Art,,0,0,0,0,0,0
15080000,Executioner's Greataxe,Standard,,0,0,0,0,0,0
15080100,Executioner's Heavy Greataxe,Heavy,,0,0,0,0,0,0
15080200,Executioner's Keen Greataxe,Keen,,0,0,0,0,0,0
15080600,Executioner's Lightning Greataxe,Lightning,,0,0,0,0,0,0
15080800,Executioner's Magic Greataxe,Magic,,0,0,0,0,0,0
15081200,Executioner's Occult Greataxe,Occult,,0,0,0,0,0,0
15081000,Executioner's Poison Greataxe,Poison,106100,0,0,80,0,0,0
15080300,Executioner's Quality Greataxe,Quality,,0,0,0,0,0,0
15080700,Executioner's Sacred Greataxe,Sacred,,0,0,0,0,0,0
7001100,Falchion,Blood,105000,57,0,0,0,0,0
7000900,Falchion,Cold,107500,0,66,0,0,0,0
7000400,Falchion,Fire,,0,0,0,0,0,0
7000500,Falchion,Flame Art,,0,0,0,0,0,0
7000100,Falchion,Heavy,,0,0,0,0,0,0
7000200,Falchion,Keen,,0,0,0,0,0,0
7000600,Falchion,Lightning,,0,0,0,0,0,0
7000800,Falchion,Magic,,0,0,0,0,0,0
7001200,Falchion,Occult,,0,0,0,0,0,0
7001000,Falchion,Poison,106000,0,0,66,0,0,0
7000300,Falchion,Quality,,0,0,0,0,0,0
7000700,Falchion,Sacred,,0,0,0,0,0,0
7000000,Falchion,Standard,,0,0,0,0,0,0
23080000,Fallingstar Beast Jaw,Standard,,0,0,0,0,0,0
7510000,Falx,Standard,6402,55,0,0,0,0,0
13020000,Family Heads,Standard,,0,0,0,0,0,0
34000000,Finger Seal,Standard,,0,0,0,0,0,0
32131100,Fingerprint Stone Shield,Blood,105200|6753,83,0,0,0,70,0
32130900,Fingerprint Stone Shield,Cold,6753|107700,0,96,0,0,70,0
32130400,Fingerprint Stone Shield,Fire,6753,0,0,0,0,70,0
32130500,Fingerprint Stone Shield,Flame Art,6753,0,0,0,0,70,0
32130100,Fingerprint Stone Shield,Heavy,6753,0,0,0,0,70,0
32130200,Fingerprint Stone Shield,Keen,6753,0,0,0,0,70,0
32130600,Fingerprint Stone Shield,Lightning,6753,0,0,0,0,70,0
32130800,Fingerprint Stone Shield,Magic,6753,0,0,0,0,70,0
32131200,Fingerprint Stone Shield,Occult,6753,0,0,0,0,70,0
32131000,Fingerprint Stone Shield,Poison,6753|106200,0,0,96,0,70,0
32130300,Fingerprint Stone Shield,Quality,6753,0,0,0,0,70,0
32130700,Fingerprint Stone Shield,Sacred,6753,0,0,0,0,70,0
32130000,Fingerprint Stone Shield,Standard,6753,0,0,0,0,70,0
4521100,Fire Knight's Blood Greatsword,Blood,105200,83,0,0,0,0,0
1511100,Fire Knight's Blood Shortsword,Blood,105000,57,0,0,0,0,0
4520900,Fire Knight's Cold Greatsword,Cold,107700,0,96,0,0,0,0
1510900,Fire Knight's Cold Shortsword,Cold,107500,0,66,0,0,0,0
4520500,Fire Knight's Flame Art Greatsword,Flame Art,,0,0,0,0,0,0
1510500,Fire Knight's Flame Art Shortsword,Flame Art,,0,0,0,0,0,0
4520000,Fire Knight's Greatsword,Standard,,0,0,0,0,0,0
4520100,Fire Knight's Heavy Greatsword,Heavy,,0,0,0,0,0,0
1510100,Fire Knight's Heavy Shortsword,Heavy,,0,0,0,0,0,0
4520200,Fire Knight's Keen Greatsword,Keen,,0,0,0,0,0,0
1510200,Fire Knight's Keen Shortsword,Keen,,0,0,0,0,0,0
4520600,Fire Knight's Lightning Greatsword,Lightning,,0,0,0,0,0,0
1510600,Fire Knight's Lightning Shortsword,Lightning,,0,0,0,0,0,0
4520800,Fire Knight's Magic Greatsword,Magic,,0,0,0,0,0,0
1510800,Fire Knight's Magic Shortsword,Magic,,0,0,0,0,0,0
4521200,Fire Knight's Occult Greatsword,Occult,,0,0,0,0,0,0
1511200,Fire Knight's Occult Shortsword,Occult,,0,0,0,0,0,0
4521000,Fire Knight's Poison Greatsword,Poison,106200,0,0,96,0,0,0
1511000,Fire Knight's Poison Shortsword,Poison,106000,0,0,66,0,0,0
4520300,Fire Knight's Quality Greatsword,Quality,,0,0,0,0,0,0
1510300,Fire Knight's Quality Shortsword,Quality,,0,0,0,0,0,0
4520700,Fire Knight's Sacred Greatsword,Sacred,,0,0,0,0,0,0
1510700,Fire Knight's Sacred Shortsword,Sacred,,0,0,0,0,0,0
34510000,Fire Knight's Seal,Standard,5345100,0,0,0,0,0,0
1510000,Fire Knight's Shortsword,Standard,,0,0,0,0,0,0
61500000,Firespark Perfume Bottle,Standard,,0,0,0,0,0,0
13011100,Flail,Blood,105050,57,0,0,0,0,0
13010900,Flail,Cold,6400|107500,45,66,0,0,0,0
13010400,Flail,Fire,6401,50,0,0,0,0,0
13010500,Flail,Flame Art,6401,50,0,0,0,0,0
13010100,Flail,Heavy,6401,50,0,0,0,0,0
13010200,Flail,Keen,6401,50,0,0,0,0,0
13010600,Flail,Lightning,6401,50,0,0,0,0,0
13010800,Flail,Magic,6401,50,0,0,0,0,0
13011200,Flail,Occult,6400,45,0,0,0,0,0
13011000,Flail,Poison,6400|106000,45,0,66,0,0,0
13010300,Flail,Quality,6401,50,0,0,0,0,0
13010700,Flail,Sacred,6401,50,0,0,0,0,0
13010000,Flail,Standard,6401,50,0,0,0,0,0
3051100,Flamberge,Blood,105150,69,0,0,0,0,0
3050900,Flamberge,Cold,6401|107600,50,80,0,0,0,0
3050400,Flamberge,Fire,6402,55,0,0,0,0,0
3050500,Flamberge,Flame Art,6402,55,0,0,0,0,0
3050100,Flamberge,Heavy,6402,55,0,0,0,0,0
3050200,Flamberge,Keen,6402,55,0,0,0,0,0
3050600,Flamberge,Lightning,6402,55,0,0,0,0,0
3050800,Flamberge,Magic,6402,55,0,0,0,0,0
3051200,Flamberge,Occult,6401,50,0,0,0,0,0
3051000,Flamberge,Poison,6401|106100,50,0,80,0,0,0
3050300,Flamberge,Quality,6402,55,0,0,0,0,0
3050700,Flamberge,Sacred,6402,55,0,0,0,0,0
3050000,Flamberge,Standard,6402,55,0,0,0,0,0
31261100,Flame Crest Wooden Shield,Blood,105000,57,0,0,0,0,0
31260900,Flame Crest Wooden Shield,Cold,107500,0,66,0,0,0,0
31260400,Flame Crest Wooden Shield,Fire,,0,0,0,0,0,0
31260500,Flame Crest Wooden Shield,Flame Art,,0,0,0,0,0,0
31260100,Flame Crest Wooden Shield,Heavy,,0,0,0,0,0,0
31260200,Flame Crest Wooden Shield,Keen,,0,0,0,0,0,0
31260600,Flame Crest Wooden Shield,Lightning,,0,0,0,0,0,0
31260800,Flame Crest Wooden Shield,Magic,,0,0,0,0,0,0
31261200,Flame Crest Wooden Shield,Occult,,0,0,0,0,0,0
31261000,Flame Crest Wooden Shield,Poison,106000,0,0,66,0,0,0
31260300,Flame Crest Wooden Shield,Quality,,0,0,0,0,0,0
31260700,Flame Crest Wooden Shield,Sacred,,0,0,0,0,0,0
31260000,Flame Crest Wooden Shield,Standard,,0,0,0,0,0,0
11500000,Flowerstone Gavel,Standard,,0,0,0,0,0,0
7061100,Flowing Blood Curved Sword,Blood,105000,57,0,0,0,0,0
7060900,Flowing Cold Curved Sword,Cold,107500,0,66,0,0,0,0
7060000,Flowing Curved Sword,Standard,,0,0,0,0,0,0
7060400,Flowing Fire Curved Sword,Fire,,0,0,0,0,0,0
7060500,Flowing Flame Art Curved Sword,Flame Art,,0,0,0,0,0,0
7060100,Flowing Heavy Curved Sword,Heavy,,0,0,0,0,0,0
7060200,Flowing Keen Curved Sword,Keen,,0,0,0,0,0,0
7060600,Flowing Lightning Curved Sword,Lightning,,0,0,0,0,0,0
7060800,Flowing Magic Curved Sword,Magic,,0,0,0,0,0,0
7061200,Flowing Occult Curved Sword,Occult,,0,0,0,0,0,0
7061000,Flowing Poison Curved Sword,Poison,106000,0,0,66,0,0,0
7060300,Flowing Quality Curved Sword,Quality,,0,0,0,0,0,0
7060700,Flowing Sacred Curved Sword,Sacred,,0,0,0,0,0,0
3011100,Forked Greatsword,Blood,105150,69,0,0,0,0,0
3010900,Forked Greatsword,Cold,6401|107600,50,80,0,0,0,0
3010400,Forked Greatsword,Fire,6402,55,0,0,0,0,0
3010500,Forked Greatsword,Flame Art,6402,55,0,0,0,0,0
3010100,Forked Greatsword,Heavy,6402,55,0,0,0,0,0
3010200,Forked Greatsword,Keen,6402,55,0,0,0,0,0
3010600,Forked Greatsword,Lightning,6402,55,0,0,0,0,0
3010800,Forked Greatsword,Magic,6402,55,0,0,0,0,0
3011200,Forked Greatsword,Occult,6401,50,0,0,0,0,0
3011000,Forked Greatsword,Poison,6401|106100,50,0,80,0,0,0
3010300,Forked Greatsword,Quality,6402,55,0,0,0,0,0
3010700,Forked Greatsword,Sacred,6402,55,0,0,0,0,0
3010000,Forked Greatsword,Standard,6402,55,0,0,0,0,0
14011100,Forked Hatchet,Blood,105050,57,0,0,0,0,0
14010900,Forked Hatchet,Cold,6400|107500,45,66,0,0,0,0
14010400,Forked Hatchet,Fire,6401,50,0,0,0,0,0
14010500,Forked Hatchet,Flame Art,6401,50,0,0,0,0,0
14010100,Forked Hatchet,Heavy,6401,50,0,0,0,0,0
14010200,Forked Hatchet,Keen,6401,50,0,0,0,0,0
14010600,Forked Hatchet,Lightning,6401,50,0,0,0,0,0
14010800,Forked Hatchet,Magic,6401,50,0,0,0,0,0
14011200,Forked Hatchet,Occult,6400,45,0,0,0,0,0
14011000,Forked Hatchet,Poison,6400|106000,45,0,66,0,0,0
14010300,Forked Hatchet,Quality,6401,50,0,0,0,0,0
14010700,Forked Hatchet,Sacred,6401,50,0,0,0,0,0
14010000,Forked Hatchet,Standard,6401,50,0,0,0,0,0
14540000,Forked-Tongue Hatchet,Standard,6401,50,0,0,0,0,0
34090000,Frenzied Flame Seal,Standard,6750|1928,0,0,0,0,55,0
61520000,Frenzyflame Perfume Bottle,Standard,6751,0,0,0,0,60,0
8511100,Freyja's Blood Greatsword,Blood,105100|5085100,69,0,0,0,0,0
8510900,Freyja's Cold Greatsword,Cold,107600|5085100,0,80,0,0,0,0
8510400,Freyja's Fire Greatsword,Fire,5085100,0,0,0,0,0,0
8510500,Freyja's Flame Art Greatsword,Flame Art,5085100,0,0,0,0,0,0
8510000,Freyja's Greatsword,Standard,5085100,0,0,0,0,0,0
8510100,Freyja's Heavy Greatsword,Heavy,5085100,0,0,0,0,0,0
8510200,Freyja's Keen Greatsword,Keen,5085100,0,0,0,0,0,0
8510600,Freyja's Lightning Greatsword,Lightning,5085100,0,0,0,0,0,0
8510800,Freyja's Magic Greatsword,Magic,5085100,0,0,0,0,0,0
8511200,Freyja's Occult Greatsword,Occult,5085100,0,0,0,0,0,0
8511000,Freyja's Poison Greatsword,Poison,106100|5085100,0,0,80,0,0,0
8510300,Freyja's Quality Greatsword,Quality,5085100,0,0,0,0,0,0
8510700,Freyja's Sacred Greatsword,Sacred,5085100,0,0,0,0,0,0
5050000,Frozen Needle,Standard,6701,0,60,0,0,0,0
43060000,Full Moon Crossbow,Standard,,0,0,0,0,0,0
15140000,Gargoyle's Black Axe,Standard,,0,0,0,0,0,0
10090000,Gargoyle's Black Blades,Standard,,0,0,0,0,0,0
18160000,Gargoyle's Black Halberd,Standard,,0,0,0,0,0,0
3210000,Gargoyle's Blackblade,Standard,,0,0,0,0,0,0
15131100,Gargoyle's Blood Great Axe,Blood,105100,69,0,0,0,0,0
3191100,Gargoyle's Blood Greatsword,Blood,105100,69,0,0,0,0,0
18151100,Gargoyle's Blood Halberd,Blood,105100,69,0,0,0,0,0
10081100,Gargoyle's Blood Twinblade,Blood,105100,69,0,0,0,0,0
15130900,Gargoyle's Cold Great Axe,Cold,107600,0,80,0,0,0,0
3190900,Gargoyle's Cold Greatsword,Cold,107600,0,80,0,0,0,0
18150900,Gargoyle's Cold Halberd,Cold,107600,0,80,0,0,0,0
10080900,Gargoyle's Cold Twinblade,Cold,107600,0,80,0,0,0,0
15130400,Gargoyle's Fire Great Axe,Fire,,0,0,0,0,0,0
3190400,Gargoyle's Fire Greatsword,Fire,,0,0,0,0,0,0
18150400,Gargoyle's Fire Halberd,Fire,,0,0,0,0,0,0
10080400,Gargoyle's Fire Twinblade,Fire,,0,0,0,0,0,0
15130500,Gargoyle's Flame Art Great Axe,Flame Art,,0,0,0,0,0,0
3190500,Gargoyle's Flame Art Greatsword,Flame Art,,0,0,0,0,0,0
18150500,Gargoyle's Flame Art Halberd,Flame Art,,0,0,0,0,0,0
10080500,Gargoyle's Flame Art Twinblade,Flame Art,,0,0,0,0,0,0
15130000,Gargoyle's Great Axe,Standard,,0,0,0,0,0,0
3190000,Gargoyle's Greatsword,Standard,,0,0,0,0,0,0
18150000,Gargoyle's Halberd,Standard,,0,0,0,0,0,0
15130100,Gargoyle's Heavy Great Axe,Heavy,,0,0,0,0,0,0
3190100,Gargoyle's Heavy Greatsword,Heavy,,0,0,0,0,0,0
18150100,Gargoyle's Heavy Halberd,Heavy,,0,0,0,0,0,0
10080100,Gargoyle's Heavy Twinblade,Heavy,,0,0,0,0,0,0
15130200,Gargoyle's Keen Great Axe,Keen,,0,0,0,0,0,0
3190200,Gargoyle's Keen Greatsword,Keen,,0,0,0,0,0,0
18150200,Gargoyle's Keen Halberd,Keen,,0,0,0,0,0,0
10080200,Gargoyle's Keen Twinblade,Keen,,0,0,0,0,0,0
15130600,Gargoyle's Lightning Great Axe,Lightning,,0,0,0,0,0,0
3190600,Gargoyle's Lightning Greatsword,Lightning,,0,0,0,0,0,0
18150600,Gargoyle's Lightning Halberd,Lightning,,0,0,0,0,0,0
10080600,Gargoyle's Lightning Twinblade,Lightning,,0,0,0,0,0,0
15130800,Gargoyle's Magic Great Axe,Magic,,0,0,0,0,0,0
3190800,Gargoyle's Magic Greatsword,Magic,,0,0,0,0,0,0
18150800,Gargoyle's Magic Halberd,Magic,,0,0,0,0,0,0
10080800,Gargoyle's Magic Twinblade,Magic,,0,0,0,0,0,0
15131200,Gargoyle's Occult Great Axe,Occult,,0,0,0,0,0,0
3191200,Gargoyle's Occult Greatsword,Occult,,0,0,0,0,0,0
18151200,Gargoyle's Occult Halberd,Occult,,0,0,0,0,0,0
10081200,Gargoyle's Occult Twinblade,Occult,,0,0,0,0,0,0
15131000,Gargoyle's Poison Great Axe,Poison,106100,0,0,80,0,0,0
3191000,Gargoyle's Poison Greatsword,Poison,106100,0,0,80,0,0,0
18151000,Gargoyle's Poison Halberd,Poison,106100,0,0,80,0,0,0
10081000,Gargoyle's Poison Twinblade,Poison,106100,0,0,80,0,0,0
15130300,Gargoyle's Quality Great Axe,Quality,,0,0,0,0,0,0
3190300,Gargoyle's Quality Greatsword,Quality,,0,0,0,0,0,0
18150300,Gargoyle's Quality Halberd,Quality,,0,0,0,0,0,0
10080300,Gargoyle's Quality Twinblade,Quality,,0,0,0,0,0,0
15130700,Gargoyle's Sacred Great Axe,Sacred,,0,0,0,0,0,0
3190700,Gargoyle's Sacred Greatsword,Sacred,,0,0,0,0,0,0
18150700,Gargoyle's Sacred Halberd,Sacred,,0,0,0,0,0,0
10080700,Gargoyle's Sacred Twinblade,Sacred,,0,0,0,0,0,0
10080000,Gargoyle's Twinblade,Standard,,0,0,0,0,0,0
23520000,Gazing Finger,Standard,,0,0,0,0,0,0
33050000,Gelmir Glintstone Staff,Standard,1917,0,0,0,0,0,0
23100000,Ghiza's Wheel,Standard,6405,70,0,0,0,0,0
24050000,Ghostflame Torch,Standard,6702|415,0,65,0,0,0,0
20060000,Giant's Red Braid,Standard,,0,0,0,0,0,0
34020000,Giant's Seal,Standard,1923,0,0,0,0,0,0
23111100,Giant-Crusher,Blood,105200,83,0,0,0,0,0
23110900,Giant-Crusher,Cold,107700,0,96,0,0,0,0
23110400,Giant-Crusher,Fire,,0,0,0,0,0,0
23110500,Giant-Crusher,Flame Art,,0,0,0,0,0,0
23110100,Giant-Crusher,Heavy,,0,0,0,0,0,0
23110200,Giant-Crusher,Keen,,0,0,0,0,0,0
23110600,Giant-Crusher,Lightning,,0,0,0,0,0,0
23110800,Giant-Crusher,Magic,,0,0,0,0,0,0
23111200,Giant-Crusher,Occult,,0,0,0,0,0,0
23111000,Giant-Crusher,Poison,106200,0,0,96,0,0,0
23110300,Giant-Crusher,Quality,,0,0,0,0,0,0
23110700,Giant-Crusher,Sacred,,0,0,0,0,0,0
23110000,Giant-Crusher,Standard,,0,0,0,0,0,0
30131100,Gilded Blood Iron Shield,Blood,105000,57,0,0,0,0,0
30130900,Gilded Cold Iron Shield,Cold,107500,0,66,0,0,0,0
30130400,Gilded Fire Iron Shield,Fire,,0,0,0,0,0,0
30130500,Gilded Flame Art Iron Shield,Flame Art,,0,0,0,0,0,0
32271100,Gilded Greatshield,Blood,105200,83,0,0,0,0,0
32270900,Gilded Greatshield,Cold,107700,0,96,0,0,0,0
32270400,Gilded Greatshield,Fire,,0,0,0,0,0,0
32270500,Gilded Greatshield,Flame Art,,0,0,0,0,0,0
32270100,Gilded Greatshield,Heavy,,0,0,0,0,0,0
32270200,Gilded Greatshield,Keen,,0,0,0,0,0,0
32270600,Gilded Greatshield,Lightning,,0,0,0,0,0,0
32270800,Gilded Greatshield,Magic,,0,0,0,0,0,0
32271200,Gilded Greatshield,Occult,,0,0,0,0,0,0
32271000,Gilded Greatshield,Poison,106200,0,0,96,0,0,0
32270300,Gilded Greatshield,Quality,,0,0,0,0,0,0
32270700,Gilded Greatshield,Sacred,,0,0,0,0,0,0
32270000,Gilded Greatshield,Standard,,0,0,0,0,0,0
30130100,Gilded Heavy Iron Shield,Heavy,,0,0,0,0,0,0
30130000,Gilded Iron Shield,Standard,,0,0,0,0,0,0
30130200,Gilded Keen Iron Shield,Keen,,0,0,0,0,0,0
30130600,Gilded Lightning Iron Shield,Lightning,,0,0,0,0,0,0
30130800,Gilded Magic Iron Shield,Magic,,0,0,0,0,0,0
30131200,Gilded Occult Iron Shield,Occult,,0,0,0,0,0,0
30131000,Gilded Poison Iron Shield,Poison,106000,0,0,66,0,0,0
30130300,Gilded Quality Iron Shield,Quality,,0,0,0,0,0,0
30130700,Gilded Sacred Iron Shield,Sacred,,0,0,0,0,0,0
18091100,Glaive,Blood,105100,69,0,0,0,0,0
18090900,Glaive,Cold,107600,0,80,0,0,0,0
18090400,Glaive,Fire,,0,0,0,0,0,0
18090500,Glaive,Flame Art,,0,0,0,0,0,0
18090100,Glaive,Heavy,,0,0,0,0,0,0
18090200,Glaive,Keen,,0,0,0,0,0,0
18090600,Glaive,Lightning,,0,0,0,0,0,0
18090800,Glaive,Magic,,0,0,0,0,0,0
18091200,Glaive,Occult,,0,0,0,0,0,0
18091000,Glaive,Poison,106100,0,0,80,0,0,0
18090300,Glaive,Quality,,0,0,0,0,0,0
18090700,Glaive,Sacred,,0,0,0,0,0,0
18090000,Glaive,Standard,,0,0,0,0,0,0
1070000,Glintstone Kris,Standard,,0,0,0,0,0,0
33000000,Glintstone Staff,Standard,,0,0,0,0,0,0
10011100,Godskin Peeler,Blood,105100,69,0,0,0,0,0
10010900,Godskin Peeler,Cold,107600,0,80,0,0,0,0
10010400,Godskin Peeler,Fire,,0,0,0,0,0,0
10010500,Godskin Peeler,Flame Art,,0,0,0,0,0,0
10010100,Godskin Peeler,Heavy,,0,0,0,0,0,0
10010200,Godskin Peeler,Keen,,0,0,0,0,0,0
10010600,Godskin Peeler,Lightning,,0,0,0,0,0,0
10010800,Godskin Peeler,Magic,,0,0,0,0,0,0
10011200,Godskin Peeler,Occult,,0,0,0,0,0,0
10011000,Godskin Peeler,Poison,106100,0,0,80,0,0,0
10010300,Godskin Peeler,Quality,,0,0,0,0,0,0
10010700,Godskin Peeler,Sacred,,0,0,0,0,0,0
10010000,Godskin Peeler,Standard,,0,0,0,0,0,0
6011100,Godskin Stitcher,Blood,105100,69,0,0,0,0,0
6010900,Godskin Stitcher,Cold,107600,0,80,0,0,0,0
6010400,Godskin Stitcher,Fire,,0,0,0,0,0,0
6010500,Godskin Stitcher,Flame Art,,0,0,0,0,0,0
6010100,Godskin Stitcher,Heavy,,0,0,0,0,0,0
6010200,Godskin Stitcher,Keen,,0,0,0,0,0,0
6010600,Godskin Stitcher,Lightning,,0,0,0,0,0,0
6010800,Godskin Stitcher,Magic,,0,0,0,0,0,0
6011200,Godskin Stitcher,Occult,,0,0,0,0,0,0
6011000,Godskin Stitcher,Poison,106100,0,0,80,0,0,0
6010300,Godskin Stitcher,Quality,,0,0,0,0,0,0
6010700,Godskin Stitcher,Sacred,,0,0,0,0,0,0
6010000,Godskin Stitcher,Standard,,0,0,0,0,0,0
4070000,Godslayer's Greatsword,Standard,,0,0,0,0,0,0
34010000,Godslayer's Seal,Standard,1922,0,0,0,0,0,0
32091100,Golden Beast Crest Shield,Blood,105200,83,0,0,0,0,0
32090900,Golden Beast Crest Shield,Cold,107700,0,96,0,0,0,0
32090400,Golden Beast Crest Shield,Fire,,0,0,0,0,0,0
32090500,Golden Beast Crest Shield,Flame Art,,0,0,0,0,0,0
32090100,Golden Beast Crest Shield,Heavy,,0,0,0,0,0,0
32090200,Golden Beast Crest Shield,Keen,,0,0,0,0,0,0
32090600,Golden Beast Crest Shield,Lightning,,0,0,0,0,0,0
32090800,Golden Beast Crest Shield,Magic,,0,0,0,0,0,0
32091200,Golden Beast Crest Shield,Occult,,0,0,0,0,0,0
32091000,Golden Beast Crest Shield,Poison,106200,0,0,96,0,0,0
32090300,Golden Beast Crest Shield,Quality,,0,0,0,0,0,0
32090700,Golden Beast Crest Shield,Sacred,,0,0,0,0,0,0
