curve_id,stat_value,multiplier
116,39,0.82651007
116,40,0.82852349
116,41,0.83053691
116,42,0.83255034
116,43,0.83456376
116,44,0.83657718
116,45,0.8385906
116,46,0.84060403
116,47,0.84261745
116,48,0.84463087
116,49,0.8466443
116,50,0.84865772
116,51,0.85067114
116,52,0.85268456
116,53,0.85469799
116,54,0.85671141
116,55,0.85872483
116,56,0.86073826
116,57,0.86275168
116,58,0.8647651
116,59,0.86677852
116,60,0.86879195
116,61,0.87080537
116,62,0.87281879
116,63,0.87483221
116,64,0.87684564
116,65,0.87885906
116,66,0.88087248
116,67,0.88288591
116,68,0.88489933
116,69,0.88691275
116,70,0.88892617
116,71,0.8909396
116,72,0.89295302
116,73,0.89496644
116,74,0.89697987
116,75,0.89899329
116,76,0.90100671
116,77,0.90302013
116,78,0.90503356
116,79,0.90704698
116,80,0.9090604
116,81,0.91107383
116,82,0.91308725
116,83,0.91510067
116,84,0.91711409
116,85,0.91912752
116,86,0.92114094
116,87,0.92315436
116,88,0.92516779
116,89,0.92718121
116,90,0.92919463
116,91,0.93120805
116,92,0.93322148
116,93,0.9352349
116,94,0.93724832
116,95,0.93926174
116,96,0.94127517
116,97,0.94328859
116,98,0.94530201
116,99,0.94731544
120,0,0
120,1,0
120,2,0
120,3,0
120,4,0
120,5,0
120,6,0
120,7,0
120,8,0
120,9,0
120,10,0
120,11,0
120,12,0
120,13,0
120,14,0
120,15,0
120,16,0
120,17,0
120,18,0
120,19,0
120,20,0
120,21,0
120,22,0
120,23,0
120,24,0
120,25,0
120,26,0
120,27,0
120,28,0
120,29,0
120,30,0
120,31,0.03
120,32,0.06
120,33,0.09
120,34,0.12
120,35,0.15
120,36,0.18
120,37,0.21
120,38,0.24
120,39,0.27
120,40,0.3
120,41,0.305
120,42,0.31
120,43,0.315
120,44,0.32
120,45,0.325
120,46,0.33
120,47,0.335
120,48,0.34
120,49,0.345
120,50,0.35
120,51,0.355
120,52,0.36
120,53,0.365
120,54,0.37
120,55,0.375
120,56,0.38
120,57,0.385
120,58,0.39
120,59,0.395
120,60,0.4
120,61,0.4025641
120,62,0.40512821
120,63,0.40769231
120,64,0.41025641
120,65,0.41282051
120,66,0.41538462
120,67,0.41794872
120,68,0.42051282
120,69,0.42307692
120,70,0.42564103
120,71,0.42820513
120,72,0.43076923
120,73,0.43333333
120,74,0.43589744
120,75,0.43846154
120,76,0.44102564
120,77,0.44358974
120,78,0.44615385
120,79,0.44871795
120,80,0.45128205
120,81,0.45384615
120,82,0.45641026
120,83,0.45897436
120,84,0.46153846
120,85,0.46410256
120,86,0.46666667
120,87,0.46923077
120,88,0.47179487
120,89,0.47435897
120,90,0.47692308
120,91,0.47948718
120,92,0.48205128
120,93,0.48461538
120,94,0.48717949
120,95,0.48974359
120,96,0.49230769
120,97,0.49487179
120,98,0.4974359
120,99,0.5
121,0,0
121,1,0
121,2,0
121,3,0
121,4,0
121,5,0
121,6,0
121,7,0
121,8,0
121,9,0
121,10,0
121,11,0
121,12,0
121,13,0
121,14,0
121,15,0
121,16,0
121,17,0
121,18,0
121,19,0
121,20,0
121,21,0
121,22,0
121,23,0
121,24,0
121,25,0
121,26,0
121,27,0
121,28,0
121,29,0
121,30,0
121,31,0.03
121,32,0.06
121,33,0.09
121,34,0.12
121,35,0.15
121,36,0.18
121,37,0.21
121,38,0.24
121,39,0.27
121,40,0.3
121,41,0.305
121,42,0.31
121,43,0.315
121,44,0.32
121,45,0.325
121,46,0.33
121,47,0.335
121,48,0.34
121,49,0.345
121,50,0.35
121,51,0.355
121,52,0.36
121,53,0.365
121,54,0.37
121,55,0.375
121,56,0.38
121,57,0.385
121,58,0.39
121,59,0.395
121,60,0.4
121,61,0.4025641
121,62,0.40512821
121,63,0.40769231
121,64,0.41025641
121,65,0.41282051
121,66,0.41538462
121,67,0.41794872
121,68,0.42051282
121,69,0.42307692
121,70,0.42564103
121,71,0.42820513
121,72,0.43076923
121,73,0.43333333
121,74,0.43589744
121,75,0.43846154
121,76,0.44102564
121,77,0.44358974
121,78,0.44615385
121,79,0.44871795
121,80,0.45128205
121,81,0.45384615
121,82,0.45641026
121,83,0.45897436
121,84,0.46153846
121,85,0.46410256
121,86,0.46666667
121,87,0.46923077
121,88,0.47179487
121,89,0.47435897
121,90,0.47692308
121,91,0.47948718
121,92,0.48205128
121,93,0.48461538
121,94,0.48717949
121,95,0.48974359
121,96,0.49230769
121,97,0.49487179
121,98,0.4974359
121,99,0.5
122,0,0
122,1,0
122,2,0
122,3,0
122,4,0
122,5,0
122,6,0
122,7,0
122,8,0
122,9,0
122,10,0
122,11,0
122,12,0
122,13,0
122,14,0
122,15,0
122,16,0
122,17,0
122,18,0
122,19,0
122,20,0
122,21,0
122,22,0
122,23,0
122,24,0
122,25,0
122,26,0
122,27,0
122,28,0
122,29,0
122,30,0
122,31,0.03
122,32,0.06
122,33,0.09
122,34,0.12
122,35,0.15
122,36,0.18
122,37,0.21
122,38,0.24
122,39,0.27
122,40,0.3
122,41,0.305
122,42,0.31
122,43,0.315
122,44,0.32
122,45,0.325
122,46,0.33
122,47,0.335
122,48,0.34
122,49,0.345
122,50,0.35
122,51,0.355
122,52,0.36
122,53,0.365
122,54,0.37
122,55,0.375
122,56,0.38
122,57,0.385
122,58,0.39
122,59,0.395
122,60,0.4
122,61,0.4025641
122,62,0.40512821
122,63,0.40769231
122,64,0.41025641
122,65,0.41282051
122,66,0.41538462
122,67,0.41794872
122,68,0.42051282
122,69,0.42307692
122,70,0.42564103
122,71,0.42820513
122,72,0.43076923
122,73,0.43333333
122,74,0.43589744
122,75,0.43846154
122,76,0.44102564
122,77,0.44358974
122,78,0.44615385
122,79,0.44871795
122,80,0.45128205
122,81,0.45384615
122,82,0.45641026
122,83,0.45897436
122,84,0.46153846
122,85,0.46410256
122,86,0.46666667
122,87,0.46923077
122,88,0.47179487
122,89,0.47435897
122,90,0.47692308
122,91,0.47948718
122,92,0.48205128
122,93,0.48461538
122,94,0.48717949
122,95,0.48974359
122,96,0.49230769
122,97,0.49487179
122,98,0.4974359
122,99,0.5
123,0,0
123,1,0
123,2,0
123,3,0
123,4,0
123,5,0
123,6,0
123,7,0
123,8,0
123,9,0
123,10,0
123,11,0
123,12,0
123,13,0
123,14,0
123,15,0
123,16,0
123,17,0
123,18,0
123,19,0
123,20,0
123,21,0
123,22,0
123,23,0
123,24,0
123,25,0
123,26,0
123,27,0
123,28,0
123,29,0
123,30,0
123,31,0.03
123,32,0.06
123,33,0.09
123,34,0.12
123,35,0.15
123,36,0.18
123,37,0.21
123,38,0.24
123,39,0.27
123,40,0.3
123,41,0.305
123,42,0.31
123,43,0.315
123,44,0.32
123,45,0.325
123,46,0.33
123,47,0.335
123,48,0.34
123,49,0.345
123,50,0.35
123,51,0.355
123,52,0.36
123,53,0.365
123,54,0.37
123,55,0.375
123,56,0.38
123,57,0.385
123,58,0.39
123,59,0.395
123,60,0.4
123,61,0.4025641
123,62,0.40512821
123,63,0.40769231
123,64,0.41025641
123,65,0.41282051
123,66,0.41538462
123,67,0.41794872
123,68,0.42051282
123,69,0.42307692
123,70,0.42564103
123,71,0.42820513
123,72,0.43076923
123,73,0.43333333
123,74,0.43589744
123,75,0.43846154
123,76,0.44102564
123,77,0.44358974
123,78,0.44615385
123,79,0.44871795
123,80,0.45128205
123,81,0.45384615
123,82,0.45641026
123,83,0.45897436
123,84,0.46153846
123,85,0.46410256
123,86,0.46666667
123,87,0.46923077
123,88,0.47179487
123,89,0.47435897
123,90,0.47692308
123,91,0.47948718
123,92,0.48205128
123,93,0.48461538
123,94,0.48717949
123,95,0.48974359
123,96,0.49230769
123,97,0.49487179
123,98,0.4974359
123,99,0.5
124,0,0
124,1,0
124,2,0
124,3,0
124,4,0
124,5,0
124,6,0
124,7,0
124,8,0
124,9,0
124,10,0
124,11,0
124,12,0
124,13,0
124,14,0
124,15,0
124,16,0
124,17,0
124,18,0
124,19,0
124,20,0
124,21,0
124,22,0
124,23,0
124,24,0
124,25,0
124,26,0
124,27,0
124,28,0
124,29,0
124,30,0
124,31,0.03
124,32,0.06
124,33,0.09
124,34,0.12
124,35,0.15
124,36,0.18
124,37,0.21
124,38,0.24
124,39,0.27
124,40,0.3
124,41,0.305
124,42,0.31
124,43,0.315
124,44,0.32
124,45,0.325
124,46,0.33
124,47,0.335
124,48,0.34
124,49,0.345
124,50,0.35
124,51,0.355
124,52,0.36
124,53,0.365
124,54,0.37
124,55,0.375
124,56,0.38
124,57,0.385
124,58,0.39
124,59,0.395
124,60,0.4
124,61,0.4025641
124,62,0.40512821
124,63,0.40769231
124,64,0.41025641
124,65,0.41282051
124,66,0.41538462
124,67,0.41794872
124,68,0.42051282
124,69,0.42307692
124,70,0.42564103
124,71,0.42820513
124,72,0.43076923
124,73,0.43333333
124,74,0.43589744
124,75,0.43846154
124,76,0.44102564
124,77,0.44358974
124,78,0.44615385
124,79,0.44871795
124,80,0.45128205
124,81,0.45384615
124,82,0.45641026
124,83,0.45897436
124,84,0.46153846
124,85,0.46410256
124,86,0.46666667
124,87,0.46923077
124,88,0.47179487
124,89,0.47435897
124,90,0.47692308
124,91,0.47948718
124,92,0.48205128
124,93,0.48461538
124,94,0.48717949
124,95,0.48974359
124,96,0.49230769
124,97,0.49487179
124,98,0.4974359
124,99,0.5
125,0,0
125,1,0
125,2,0
125,3,0
125,4,0
125,5,0
125,6,0
125,7,0
125,8,0
125,9,0
125,10,0
125,11,0
125,12,0
125,13,0
125,14,0
125,15,0
125,16,0
125,17,0
125,18,0
125,19,0
125,20,0
125,21,0
125,22,0
125,23,0
125,24,0
125,25,0
125,26,0
125,27,0
125,28,0
125,29,0
125,30,0
125,31,0.03
125,32,0.06
125,33,0.09
125,34,0.12
125,35,0.15
125,36,0.18
125,37,0.21
125,38,0.24
125,39,0.27
125,40,0.3
125,41,0.305
125,42,0.31
125,43,0.315
125,44,0.32
125,45,0.325
125,46,0.33
125,47,0.335
125,48,0.34
125,49,0.345
125,50,0.35
125,51,0.355
125,52,0.36
125,53,0.365
125,54,0.37
125,55,0.375
125,56,0.38
125,57,0.385
125,58,0.39
125,59,0.395
125,60,0.4
125,61,0.4025641
125,62,0.40512821
125,63,0.40769231
125,64,0.41025641
125,65,0.41282051
125,66,0.41538462
125,67,0.41794872
125,68,0.42051282
125,69,0.42307692
125,70,0.42564103
125,71,0.42820513
125,72,0.43076923
125,73,0.43333333
125,74,0.43589744
125,75,0.43846154
125,76,0.44102564
125,77,0.44358974
125,78,0.44615385
125,79,0.44871795
125,80,0.45128205
125,81,0.45384615
125,82,0.45641026
125,83,0.45897436
125,84,0.46153846
125,85,0.46410256
125,86,0.46666667
125,87,0.46923077
125,88,0.47179487
125,89,0.47435897
125,90,0.47692308
125,91,0.47948718
125,92,0.48205128
125,93,0.48461538
125,94,0.48717949
125,95,0.48974359
125,96,0.49230769
125,97,0.49487179
125,98,0.4974359
125,99,0.5
126,0,0
126,1,0.01
126,2,0.02
126,3,0.03
126,4,0.04
126,5,0.05
126,6,0.06
126,7,0.07
126,8,0.08
126,9,0.09
126,10,0.1
126,11,0.11
126,12,0.12
126,13,0.13
126,14,0.14
126,15,0.15
126,16,0.156
126,17,0.162
126,18,0.168
126,19,0.174
126,20,0.18
126,21,0.186
126,22,0.192
126,23,0.198
126,24,0.204
126,25,0.21
126,26,0.216
126,27,0.222
126,28,0.228
126,29,0.234
126,30,0.24
126,31,0.246
126,32,0.252
126,33,0.258
126,34,0.264
126,35,0.27
126,36,0.276
126,37,0.282
126,38,0.288
126,39,0.294
126,40,0.3
126,41,0.305
126,42,0.31
126,43,0.315
126,44,0.32
126,45,0.325
126,46,0.33
126,47,0.335
126,48,0.34
126,49,0.345
126,50,0.35
126,51,0.355
126,52,0.36
126,53,0.365
126,54,0.37
126,55,0.375
126,56,0.38
126,57,0.385
126,58,0.39
126,59,0.395
126,60,0.4
126,61,0.4025641
126,62,0.40512821
126,63,0.40769231
126,64,0.41025641
126,65,0.41282051
126,66,0.41538462
126,67,0.41794872
126,68,0.42051282
126,69,0.42307692
126,70,0.42564103
126,71,0.42820513
126,72,0.43076923
126,73,0.43333333
126,74,0.43589744
126,75,0.43846154
126,76,0.44102564
126,77,0.44358974
126,78,0.44615385
126,79,0.44871795
126,80,0.45128205
126,81,0.45384615
126,82,0.45641026
126,83,0.45897436
126,84,0.46153846
126,85,0.46410256
126,86,0.46666667
126,87,0.46923077
126,88,0.47179487
126,89,0.47435897
126,90,0.47692308
126,91,0.47948718
126,92,0.48205128
126,93,0.48461538
126,94,0.48717949
126,95,0.48974359
126,96,0.49230769
126,97,0.49487179
126,98,0.4974359
126,99,0.5
130,0,0
130,1,0.00333333
130,2,0.00666667
130,3,0.01
130,4,0.01333333
130,5,0.01666667
130,6,0.02
130,7,0.02333333
130,8,0.02666667
130,9,0.03
130,10,0.03333333
130,11,0.03666667
130,12,0.04
130,13,0.04333333
130,14,0.04666667
130,15,0.05
130,16,0.05333333
130,17,0.05666667
130,18,0.06
130,19,0.06333333
130,20,0.06666667
130,21,0.07
130,22,0.07333333
130,23,0.07666667
130,24,0.08
130,25,0.08333333
130,26,0.08666667
130,27,0.09
130,28,0.09333333
130,29,0.09666667
130,30,0.1
130,31,0.105
130,32,0.11
130,33,0.115
130,34,0.12
130,35,0.125
130,36,0.13
130,37,0.135
130,38,0.14
130,39,0.145
130,40,0.15
130,41,0.1575
130,42,0.165
130,43,0.1725
130,44,0.18
130,45,0.1875
130,46,0.195
130,47,0.2025
130,48,0.21
130,49,0.2175
130,50,0.225
130,51,0.2325
130,52,0.24
130,53,0.2475
130,54,0.255
130,55,0.2625
130,56,0.27
130,57,0.2775
130,58,0.285
130,59,0.2925
130,60,0.3
130,61,0.3025641
130,62,0.30512821
130,63,0.30769231
130,64,0.31025641
130,65,0.31282051
130,66,0.31538462
130,67,0.31794872
130,68,0.32051282
130,69,0.32307692
130,70,0.32564103
130,71,0.32820513
130,72,0.33076923
130,73,0.33333333
130,74,0.33589744
130,75,0.33846154
130,76,0.34102564
130,77,0.34358974
130,78,0.34615385
130,79,0.34871795
130,80,0.35128205
130,81,0.35384615
130,82,0.35641026
130,83,0.35897436
130,84,0.36153846
130,85,0.36410256
130,86,0.36666667
130,87,0.36923077
130,88,0.37179487
130,89,0.37435897
130,90,0.37692308
130,91,0.37948718
130,92,0.38205128
130,93,0.38461538
130,94,0.38717949
130,95,0.38974359
130,96,0.39230769
130,97,0.39487179
130,98,0.3974359
130,99,0.4
131,0,0
131,1,0.00333333
131,2,0.00666667
131,3,0.01
131,4,0.01333333
131,5,0.01666667
131,6,0.02
131,7,0.02333333
131,8,0.02666667
131,9,0.03
131,10,0.03333333
131,11,0.03666667
131,12,0.04
131,13,0.04333333
131,14,0.04666667
131,15,0.05
131,16,0.067
131,17,0.084
131,18,0.101
131,19,0.118
131,20,0.135
131,21,0.152
131,22,0.169
131,23,0.186
131,24,0.203
131,25,0.22
131,26,0.232
131,27,0.244
131,28,0.256
131,29,0.268
131,30,0.28
131,31,0.292
131,32,0.304
131,33,0.316
131,34,0.328
131,35,0.34
131,36,0.352
131,37,0.364
131,38,0.376
131,39,0.388
131,40,0.4
131,41,0.40338983
131,42,0.40677966
131,43,0.41016949
131,44,0.41355932
131,45,0.41694915
131,46,0.42033898
131,47,0.42372881
131,48,0.42711864
131,49,0.43050847
131,50,0.43389831
131,51,0.43728814
131,52,0.44067797
131,53,0.4440678
131,54,0.44745763
131,55,0.45084746
131,56,0.45423729
131,57,0.45762712
131,58,0.46101695
131,59,0.46440678
131,60,0.46779661
131,61,0.47118644
131,62,0.47457627
131,63,0.4779661
131,64,0.48135593
131,65,0.48474576
131,66,0.48813559
131,67,0.49152542
131,68,0.49491525
131,69,0.49830508
131,70,0.50169492
131,71,0.50508475
131,72,0.50847458
131,73,0.51186441
131,74,0.51525424
131,75,0.51864407
131,76,0.5220339
131,77,0.52542373
131,78,0.52881356
131,79,0.53220339
131,80,0.53559322
131,81,0.53898305
131,82,0.54237288
131,83,0.54576271
131,84,0.54915254
131,85,0.55254237
131,86,0.5559322
131,87,0.55932203
131,88,0.56271186
131,89,0.56610169
131,90,0.56949153
131,91,0.57288136
131,92,0.57627119
131,93,0.57966102
131,94,0.58305085
131,95,0.58644068
131,96,0.58983051
131,97,0.59322034
131,98,0.59661017
131,99,0.6
132,0,0
132,1,0.02
132,2,0.04
132,3,0.06
132,4,0.08
132,5,0.1
132,6,0.12
132,7,0.14
132,8,0.16
132,9,0.18
132,10,0.2
132,11,0.22
132,12,0.24
132,13,0.26
132,14,0.28
132,15,0.3
132,16,0.32
132,17,0.34
132,18,0.36
132,19,0.38
132,20,0.4
132,21,0.40666667
132,22,0.41333333
132,23,0.42
132,24,0.42666667
132,25,0.43333333
132,26,0.44
132,27,0.44666667
132,28,0.45333333
132,29,0.46
132,30,0.46666667
132,31,0.47333333
132,32,0.48
132,33,0.48666667
132,34,0.49333333
132,35,0.5
132,36,0.504
132,37,0.508
132,38,0.512
132,39,0.516
132,40,0.52
132,41,0.524
132,42,0.528
132,43,0.532
132,44,0.536
132,45,0.54
132,46,0.544
132,47,0.548
132,48,0.552
132,49,0.556
132,50,0.56
132,51,0.564
132,52,0.568
132,53,0.572
132,54,0.576
132,55,0.58
132,56,0.584
132,57,0.588
132,58,0.592
132,59,0.596
132,60,0.6
132,61,0.6025641
132,62,0.60512821
132,63,0.60769231
132,64,0.61025641
132,65,0.61282051
132,66,0.61538462
132,67,0.61794872
132,68,0.62051282
132,69,0.62307692
132,70,0.62564103
132,71,0.62820513
132,72,0.63076923
132,73,0.63333333
132,74,0.63589744
132,75,0.63846154
132,76,0.64102564
132,77,0.64358974
132,78,0.64615385
132,79,0.64871795
132,80,0.65128205
132,81,0.65384615
132,82,0.65641026
132,83,0.65897436
132,84,0.66153846
132,85,0.66410256
132,86,0.66666667
132,87,0.66923077
132,88,0.67179487
132,89,0.67435897
132,90,0.67692308
132,91,0.67948718
132,92,0.68205128
132,93,0.68461538
132,94,0.68717949
132,95,0.68974359
132,96,0.69230769
132,97,0.69487179
132,98,0.6974359
132,99,0.7
133,0,0
133,1,0.00666667
133,2,0.01333333
133,3,0.02
133,4,0.02666667
133,5,0.03333333
133,6,0.04
133,7,0.04666667
133,8,0.05333333
133,9,0.06
133,10,0.06666667
133,11,0.07333333
133,12,0.08
133,13,0.08666667
133,14,0.09333333
133,15,0.1
133,16,0.10666667
133,17,0.11333333
133,18,0.12
133,19,0.12666667
133,20,0.13333333
133,21,0.14
133,22,0.14666667
133,23,0.15333333
133,24,0.16
133,25,0.16666667
133,26,0.17333333
133,27,0.18
133,28,0.18666667
133,29,0.19333333
133,30,0.2
133,31,0.22
133,32,0.24
133,33,0.26
133,34,0.28
133,35,0.3
133,36,0.32
133,37,0.34
133,38,0.36
133,39,0.38
133,40,0.4
133,41,0.41
133,42,0.42
133,43,0.43
133,44,0.44
133,45,0.45
133,46,0.46
133,47,0.47
133,48,0.48
133,49,0.49
133,50,0.5
133,51,0.51
133,52,0.52
133,53,0.53
133,54,0.54
133,55,0.55
133,56,0.56
133,57,0.57
133,58,0.58
133,59,0.59
133,60,0.6
133,61,0.6025641
133,62,0.60512821
133,63,0.60769231
133,64,0.61025641
133,65,0.61282051
133,66,0.61538462
133,67,0.61794872
133,68,0.62051282
133,69,0.62307692
133,70,0.62564103
133,71,0.62820513
133,72,0.63076923
133,73,0.63333333
133,74,0.63589744
133,75,0.63846154
133,76,0.64102564
133,77,0.64358974
133,78,0.64615385
133,79,0.64871795
133,80,0.65128205
133,81,0.65384615
133,82,0.65641026
133,83,0.65897436
133,84,0.66153846
133,85,0.66410256
133,86,0.66666667
133,87,0.66923077
133,88,0.67179487
133,89,0.67435897
133,90,0.67692308
133,91,0.67948718
133,92,0.68205128
133,93,0.68461538
133,94,0.68717949
133,95,0.68974359
133,96,0.69230769
133,97,0.69487179
133,98,0.6974359
133,99,0.7
134,0,0
134,1,0.014
134,2,0.028
134,3,0.042
134,4,0.056
134,5,0.07
134,6,0.084
134,7,0.098
134,8,0.112
134,9,0.126
134,10,0.14
134,11,0.154
134,12,0.168
134,13,0.182
134,14,0.196
134,15,0.21
134,16,0.224
134,17,0.238
134,18,0.252
134,19,0.266
134,20,0.28
134,21,0.294
134,22,0.308
134,23,0.322
134,24,0.336
134,25,0.35
134,26,0.36
134,27,0.37
134,28,0.38
134,29,0.39
134,30,0.4
134,31,0.41
134,32,0.42
134,33,0.43
134,34,0.44
134,35,0.45
134,36,0.46
134,37,0.47
134,38,0.48
134,39,0.49
134,40,0.5
134,41,0.505
134,42,0.51
134,43,0.515
134,44,0.52
134,45,0.525
134,46,0.53
134,47,0.535
134,48,0.54
134,49,0.545
134,50,0.55
134,51,0.555
134,52,0.56
134,53,0.565
134,54,0.57
134,55,0.575
134,56,0.58
134,57,0.585
134,58,0.59
134,59,0.595
134,60,0.6
134,61,0.6025641
134,62,0.60512821
134,63,0.60769231
134,64,0.61025641
134,65,0.61282051
134,66,0.61538462
134,67,0.61794872
134,68,0.62051282
134,69,0.62307692
134,70,0.62564103
134,71,0.62820513
134,72,0.63076923
134,73,0.63333333
134,74,0.63589744
134,75,0.63846154
134,76,0.64102564
134,77,0.64358974
134,78,0.64615385
134,79,0.64871795
134,80,0.65128205
134,81,0.65384615
134,82,0.65641026
134,83,0.65897436
134,84,0.66153846
134,85,0.66410256
134,86,0.66666667
134,87,0.66923077
134,88,0.67179487
134,89,0.67435897
134,90,0.67692308
134,91,0.67948718
134,92,0.68205128
134,93,0.68461538
134,94,0.68717949
134,95,0.68974359
134,96,0.69230769
134,97,0.69487179
134,98,0.6974359
134,99,0.7
135,0,0
135,1,0.02
135,2,0.04
135,3,0.06
135,4,0.08
135,5,0.1
135,6,0.12
135,7,0.14
135,8,0.16
135,9,0.18
135,10,0.2
135,11,0.22
135,12,0.24
135,13,0.26
135,14,0.28
135,15,0.3
135,16,0.32
135,17,0.34
135,18,0.36
135,19,0.38
135,20,0.4
135,21,0.40666667
135,22,0.41333333
135,23,0.42
135,24,0.42666667
135,25,0.43333333
135,26,0.44
135,27,0.44666667
135,28,0.45333333
135,29,0.46
135,30,0.46666667
135,31,0.47333333
135,32,0.48
135,33,0.48666667
135,34,0.49333333
135,35,0.5
135,36,0.504
135,37,0.508
135,38,0.512
135,39,0.516
135,40,0.52
135,41,0.524
135,42,0.528
135,43,0.532
135,44,0.536
135,45,0.54
135,46,0.544
135,47,0.548
135,48,0.552
135,49,0.556
135,50,0.56
135,51,0.564
135,52,0.568
135,53,0.572
135,54,0.576
135,55,0.58
135,56,0.584
135,57,0.588
135,58,0.592
135,59,0.596
135,60,0.6
135,61,0.6025641
135,62,0.60512821
135,63,0.60769231
135,64,0.61025641
135,65,0.61282051
135,66,0.61538462
135,67,0.61794872
135,68,0.62051282
135,69,0.62307692
135,70,0.62564103
135,71,0.62820513
135,72,0.63076923
135,73,0.63333333
135,74,0.63589744
135,75,0.63846154
135,76,0.64102564
135,77,0.64358974
135,78,0.64615385
135,79,0.64871795
135,80,0.65128205
135,81,0.65384615
135,82,0.65641026
135,83,0.65897436
135,84,0.66153846
135,85,0.66410256
135,86,0.66666667
135,87,0.66923077
135,88,0.67179487
135,89,0.67435897
135,90,0.67692308
135,91,0.67948718
135,92,0.68205128
135,93,0.68461538
135,94,0.68717949
135,95,0.68974359
135,96,0.69230769
135,97,0.69487179
135,98,0.6974359
135,99,0.7
140,0,0
140,1,0.0101
140,2,0.0102
140,3,0.0103
140,4,0.0104
140,5,0.0105
140,6,0.0106
140,7,0.0107
140,8,0.0108
140,9,0.0109
140,10,0.011
140,11,0.0111
140,12,0.0112
140,13,0.0113
140,14,0.0114
140,15,0.0115
140,16,0.0116
140,17,0.0117
140,18,0.0118
140,19,0.0119
140,20,0.012
140,21,0.0121
140,22,0.0122
140,23,0.0123
140,24,0.0124
140,25,0.0125
140,26,0.0126
140,27,0.0127
140,28,0.0128
140,29,0.0129
140,30,0.013
140,31,0.0131
140,32,0.0132
140,33,0.0133
140,34,0.0134
140,35,0.0135
140,36,0.0136
140,37,0.0137
140,38,0.0138
140,39,0.0139
140,40,0.014
140,41,0.0141
140,42,0.0142
140,43,0.0143
140,44,0.0144
140,45,0.0145
140,46,0.0146
140,47,0.0147
140,48,0.0148
140,49,0.0149
140,50,0.015
140,51,0.0151
140,52,0.0152
140,53,0.0153
140,54,0.0154
140,55,0.0155
140,56,0.0156
140,57,0.0157
140,58,0.0158
140,59,0.0159
140,60,0.016
140,61,0.0161
140,62,0.0162
140,63,0.0163
140,64,0.0164
140,65,0.0165
140,66,0.0166
140,67,0.0167
140,68,0.0168
140,69,0.0169
140,70,0.017
140,71,0.0171
140,72,0.0172
140,73,0.0173
140,74,0.0174
140,75,0.0175
140,76,0.0176
140,77,0.0177
140,78,0.0178
140,79,0.0179
140,80,0.018
140,81,0.0181
140,82,0.0182
140,83,0.0183
140,84,0.0184
140,85,0.0185
140,86,0.0186
140,87,0.0187
140,88,0.0188
140,89,0.0189
140,90,0.019
140,91,0.0191
140,92,0.0192
140,93,0.0193
140,94,0.0194
140,95,0.0195
140,96,0.0196
140,97,0.0197
140,98,0.0198
140,99,0.0199
150,0,0
150,1,0.1
150,2,0.1
150,3,0.1
150,4,0.1
150,5,0.1
150,6,0.1
150,7,0.1
150,8,0.1
150,9,0.1
150,10,0.1
150,11,0.1
150,12,0.1
150,13,0.1
150,14,0.1
150,15,0.1
150,16,0.1
150,17,0.1
150,18,0.1
150,19,0.1
150,20,0.1
150,21,0.105
150,22,0.11
150,23,0.115
150,24,0.12
150,25,0.125
150,26,0.13
150,27,0.135
150,28,0.14
150,29,0.145
150,30,0.15
150,31,0.155
150,32,0.16
150,33,0.165
150,34,0.17
150,35,0.175
150,36,0.18
150,37,0.185
150,38,0.19
150,39,0.195
150,40,0.2
150,41,0.2
150,42,0.2
150,43,0.2
150,44,0.2
150,45,0.2
150,46,0.2
150,47,0.2
150,48,0.2
150,49,0.2
150,50,0.2
150,51,0.2
150,52,0.2
150,53,0.2
150,54,0.2
150,55,0.2
150,56,0.2
150,57,0.2
150,58,0.2
150,59,0.2
150,60,0.2
150,61,0.2
150,62,0.2
150,63,0.2
150,64,0.2
150,65,0.2
150,66,0.2
150,67,0.2
150,68,0.2
150,69,0.2
150,70,0.2
150,71,0.2
150,72,0.2
150,73,0.2
150,74,0.2
150,75,0.2
150,76,0.2
150,77,0.2
150,78,0.2
150,79,0.2
150,80,0.2
150,81,0.2
150,82,0.2
150,83,0.2
150,84,0.2
150,85,0.2
150,86,0.2
150,87,0.2
150,88,0.2
150,89,0.2
150,90,0.2
150,91,0.2
150,92,0.2
150,93,0.2
150,94,0.2
150,95,0.2
150,96,0.2
150,97,0.2
150,98,0.2
150,99,0.2
160,0,0
160,1,0
160,2,0
160,3,0
160,4,0
160,5,0
160,6,0
160,7,0
160,8,0
160,9,0
160,10,0
160,11,0
160,12,0
160,13,0
160,14,0
160,15,0
160,16,0
160,17,0
160,18,0
160,19,0
160,20,0
160,21,0
160,22,0
160,23,0
160,24,0
160,25,0
160,26,0
160,27,0
160,28,0
160,29,0
160,30,0
160,31,0
160,32,0
160,33,0
160,34,0
160,35,0
160,36,0
160,37,0
160,38,0
160,39,0
160,40,0
160,41,0
160,42,0
160,43,0
160,44,0
160,45,0
160,46,0
160,47,0
160,48,0
160,49,0
160,50,0
160,51,0
160,52,0
160,53,0
160,54,0
160,55,0
160,56,0
160,57,0
160,58,0
160,59,0
160,60,0
160,61,0
160,62,0
160,63,0
160,64,0
160,65,0
160,66,0
160,67,0
160,68,0
160,69,0
160,70,0
160,71,0
160,72,0
160,73,0
160,74,0
160,75,0
160,76,0
160,77,0
160,78,0
160,79,0
160,80,0
160,81,0
