record_id,aow_id,aow_name,sheet_row,source_kind,source_param_ids,effect_id,effect_name,parent_effect_id,link_kind,role,activation_action_id,activation_timing,hand_variant,is_canonical,is_supported,reason,duration_seconds,physical_attack_power,magic_attack_power,fire_attack_power,lightning_attack_power,holy_attack_power,bleed_buildup,frost_buildup,poison_buildup,scarlet_rot_buildup,sleep_buildup,madness_buildup,death_buildup,uses_status_correction,uses_attack_correction
1757,1055,Eochaid's Dancing Blade,1609,attack_param,300208920,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1758,1055,Eochaid's Dancing Blade,1610,attack_param,300208920,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1759,1055,Eochaid's Dancing Blade,1611,attack_param,300208922,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1760,1055,Eochaid's Dancing Blade,1612,attack_param,300208923,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1761,1055,Eochaid's Dancing Blade,1612,attack_param,300208923,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1762,1055,Eochaid's Dancing Blade,1613,attack_param,300208925,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1763,1055,Eochaid's Dancing Blade,1614,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1764,1055,Eochaid's Dancing Blade,1615,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1765,1055,Eochaid's Dancing Blade,1616,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1766,1055,Eochaid's Dancing Blade,1617,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1767,1055,Eochaid's Dancing Blade,1618,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1768,1055,Eochaid's Dancing Blade,1619,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1769,1055,Eochaid's Dancing Blade,1620,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1770,1055,Eochaid's Dancing Blade,1621,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1771,1055,Eochaid's Dancing Blade,1622,attack_param,300208924,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1772,1055,Eochaid's Dancing Blade,1623,attack_param,300208926,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1773,1055,Eochaid's Dancing Blade,1624,attack_param,300208927,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1774,1055,Eochaid's Dancing Blade,1624,attack_param,300208927,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1775,1165,Loretta's Slash,2471,attack_param,301810905,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1776,1165,Loretta's Slash,2472,attack_param,301810906,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1777,1165,Loretta's Slash,2473,attack_param,301810910,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1778,1165,Loretta's Slash,2474,attack_param,301810911,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1779,1166,Spinning Slash,2462,attack_param,300000230,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1780,1166,Spinning Slash,2463,attack_param,300000231,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1781,1166,Spinning Slash,2464,attack_param,300000232,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1782,1166,Spinning Slash,2465,attack_param,30090011,6705,Frostbite - Type 1 - Special 6,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1,0
1783,1166,Spinning Slash,2466,attack_param,30090012,6703,Frostbite - Type 1 - Special 4,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1,0
1784,1166,Spinning Slash,2466,bullet_target,2726|2727|2728|2729,875,[AoW] Dragon Halberd: Spinning Slash - Bullet Frostbite,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0
1785,1166,Spinning Slash,2467,attack_param,300000235,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1786,1166,Spinning Slash,2468,attack_param,300000236,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1787,1166,Spinning Slash,2469,attack_param,300000237,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1788,1167,Corpse Wax Cutter,1669,attack_param,303401702,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1789,1167,Corpse Wax Cutter,1670,bullet_target,3060,860,[AoW] Gargoyle's Blackblade: Corpse Wax Cutter - Bullet,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1790,1167,Corpse Wax Cutter,1671,attack_param,303401701,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1791,1168,Zamor Ice Storm,1943,attack_param,303401604,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1792,1168,Zamor Ice Storm,1944,bullet_target,3055,1441000,[AoW / Sorcery] Zamor Ice Storm - Frostbite,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0
1793,1168,Zamor Ice Storm,1945,bullet_target,3057,1441000,[AoW / Sorcery] Zamor Ice Storm - Frostbite,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0
1794,1168,Zamor Ice Storm,1946,attack_param,303401605,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1795,1170,The Queen's Black Flame,1831,attack_param,300800301,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1796,1170,The Queen's Black Flame,1832,attack_param,300800300,855,[AoW] Godslayer's Greatsword: The Queen's Black Flame,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1797,1170,The Queen's Black Flame,1832,attack_param,300800300,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1798,1170,The Queen's Black Flame,1833,attack_param,300800305,855,[AoW] Godslayer's Greatsword: The Queen's Black Flame,0,direct,visual_or_non_gameplay,,on_hit,,,1,effect has no modeled attack-power or status payload,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1799,1170,The Queen's Black Flame,1833,attack_param,300800305,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1800,1170,The Queen's Black Flame,1834,attack_param,300800301,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1801,1170,The Queen's Black Flame,1835,attack_param,300800310,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1802,1170,The Queen's Black Flame,1836,attack_param,300800315,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1803,1171,Dynast's Finesse,1847,attack_param,300602901,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1804,1171,Dynast's Finesse,1848,attack_param,300602902,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1805,1171,Dynast's Finesse,1849,attack_param,300602903,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1806,1171,Dynast's Finesse,1851,attack_param,300602906,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1807,1171,Dynast's Finesse,1852,attack_param,300602907,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1808,1171,Dynast's Finesse,1853,attack_param,300602908,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1809,1172,Magma Shower,1858,attack_param,303400500,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1810,1172,Magma Shower,1859,attack_param,303400501,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1811,1172,Magma Shower,1860,attack_param,303400502,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1812,1172,Magma Shower,1861,attack_param,303400506,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1813,1172,Magma Shower,1862,attack_param,303400507,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1814,1172,Magma Shower,1863,attack_param,303400503,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1815,1172,Magma Shower,1864,attack_param,303400504,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1816,1172,Magma Shower,1865,attack_param,303400505,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1817,1173,Nebula,1877,attack_param,300707902,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1818,1173,Nebula,1878,attack_param,300707905,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1819,1174,Death Flare,1932,attack_param,300710901,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1820,1174,Death Flare,1932,bullet_target,2146,1789,[AoW] Eclipse Shotel: Death Flare - Bullet,0,direct,replacement_or_chained,,on_hit,,,0,conditional replacement semantics are not immediate per-hit buildup,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0
1821,1174,Death Flare,1932,sp_effect_chain,1789,70,Death Blight Effect,1789,replace,replacement_or_chained,,conditional,,,0,conditional child effect is recorded but not treated as immediate hit buildup,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1822,1174,Death Flare,1933,attack_param,300710905,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1823,1175,Bloodhound's Finesse,1934,attack_param,300804900,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1824,1175,Bloodhound's Finesse,1935,attack_param,300804901,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1825,1175,Bloodhound's Finesse,1936,attack_param,300804905,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1826,1175,Bloodhound's Finesse,1937,attack_param,300804906,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1827,1176,Magma Guillotine,1947,attack_param,300729000,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1828,1176,Magma Guillotine,1950,attack_param,300729003,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1829,1176,Magma Guillotine,1951,attack_param,300729004,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1830,1176,Magma Guillotine,1952,attack_param,300729005,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1831,1176,Magma Guillotine,1952,attack_param,300729005,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1832,1176,Magma Guillotine,1952,attack_param,300729005,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1833,1176,Magma Guillotine,1953,attack_param,300729006,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1834,1176,Magma Guillotine,1953,attack_param,300729006,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1835,1176,Magma Guillotine,1953,attack_param,300729006,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1836,1176,Magma Guillotine,1954,attack_param,300729007,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1837,1176,Magma Guillotine,1954,attack_param,300729007,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1838,1176,Magma Guillotine,1954,attack_param,300729007,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1839,1177,Corpse Piler,2008,attack_param,303400300,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1840,1177,Corpse Piler,2008,attack_param,303400300,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1841,1177,Corpse Piler,2009,attack_param,303400320,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1842,1177,Corpse Piler,2009,attack_param,303400320,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1843,1177,Corpse Piler,2010,attack_param,303400301,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1844,1177,Corpse Piler,2010,attack_param,303400301,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1845,1177,Corpse Piler,2010,attack_param,303400301,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1846,1177,Corpse Piler,2010,attack_param,303400301,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1847,1177,Corpse Piler,2011,attack_param,303400321,1665,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1848,1177,Corpse Piler,2011,attack_param,303400321,1667,,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1849,1177,Corpse Piler,2011,attack_param,303400321,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1850,1177,Corpse Piler,2011,attack_param,303400321,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1851,1177,Corpse Piler,2012,attack_param,303400302,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1852,1177,Corpse Piler,2012,attack_param,303400302,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1853,1177,Corpse Piler,2013,attack_param,303400322,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1854,1177,Corpse Piler,2013,attack_param,303400322,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1855,1177,Corpse Piler,2014,attack_param,303400303,6400,Hemorrhage - Type 1 - Special 1,0,direct,per_hit_status,,on_hit,,,1,target status payload is attached to this hit by numeric ID,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1856,1177,Corpse Piler,2014,attack_param,303400303,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
