aow_id,sheet_row,atk_id,atk_effect_count,bullet_source_count,effect_record_count,supported_target_effect_count,status,reason
653,875,300000851,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
653,876,300000853,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
653,877,300000855,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
653,878,300000857,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
653,879,300000856,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
654,870,300000130,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
654,871,300000131,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1000,2292,301217900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2293,301217901,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2294,301217902,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2295,301217905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2296,301217910,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2297,301217911,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2298,301217912,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2299,301217913,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2300,301217914,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2301,301217920,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2302,301217921,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2303,301217922,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2304,301217925,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1000,2305,301217930,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1001,2629,303215900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1001,2630,303215901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1002,2628,303216900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1003,2246,301110900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1003,2247,301110901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1004,2289,301216900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1004,2290,301216901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1004,2291,301216902,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1005,2319,302306900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1005,2320,302306901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2519,302003900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2520,302003901,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2521,302003902,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2522,302003903,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2523,302003904,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2524,302003905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2525,302003906,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2526,302003910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2527,302003911,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2528,302003912,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2529,302003913,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1006,2530,302003914,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1007,2609,303020900,2,0,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1007,2610,303020901,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1755,301001,0,3,0,0,no_effects,no target or shooter SpEffect is attached
1008,1756,301002,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1008,1757,301003,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1758,301004,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1759,301005,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1760,301006,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1761,301007,3,0,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1762,301008,3,0,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1763,301009,3,0,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1008,1764,301010,3,0,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2412,301702915,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2413,301702920,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2414,301702900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2415,301702905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2416,301702910,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2417,301702925,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1009,2418,301702930,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1010,2475,301804900,0,1,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2569,302106900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2570,302106901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2571,302106902,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2572,302106903,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2573,302106904,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2574,302106905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2575,302106906,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1011,2576,302106910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1691,300307001,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1692,300307000,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1693,300307000,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1694,300307000,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1695,300307000,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1696,300307000,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1697,300307000,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1698,300307002,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1699,300307003,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1700,300307006,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1701,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1702,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1703,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1704,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1705,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1706,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1707,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1708,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1709,300307005,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1710,300307007,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1012,1711,300307008,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1014,1744,300314906,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1014,1745,300314902,1,14,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1014,1746,300314905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1672,303401100,1,2,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1673,303401101,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1674,303401102,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1015,1675,302400953,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1676,302400954,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1677,302400955,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1678,302400950,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1679,302400951,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1680,302400952,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1681,302400958,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1682,302400956,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1683,302400963,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1684,302400964,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1685,302400965,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1686,302400960,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1687,302400961,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1688,302400962,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1689,302400968,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1015,1690,302400966,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1577,300104900,2,0,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1578,300104901,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1579,300104905,2,0,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1580,300104906,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1581,300104910,2,0,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1582,300104911,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1583,300104902,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1584,300104907,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1016,1585,300104912,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1017,1571,300107901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1017,1572,300107900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1017,1573,300107910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1017,1574,300107906,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1017,1575,300107905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1017,1576,300107911,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1018,1873,300702900,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1018,1874,300702901,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1627,300214910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1628,300214909,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1629,300214905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1630,300214907,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1631,300214906,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1632,300214908,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1633,300214910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1634,300214920,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1019,1635,300214930,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1636,300214925,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1637,300214926,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1019,1638,300214930,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1020,1771,300310900,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1020,1772,300310905,1,24,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1020,1773,300310906,1,9,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1020,1774,300310907,1,12,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1020,1775,300310908,1,15,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1020,1776,300310901,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1021,1743,303401400,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1747,300317900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1748,300317905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1749,300317906,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1750,300317910,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1751,300317911,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1752,300317912,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1022,1753,300317915,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1022,1754,300317916,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1023,1600,300208910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1023,1601,300208912,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1024,2395,301612900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1024,2396,301612905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1024,2397,301612910,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1024,2398,301612911,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1024,2399,301612915,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1025,1780,300406905,2,0,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1025,1781,300406910,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1025,1782,300406900,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1025,1783,300406915,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1026,1854,303401201,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1026,1855,303401202,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1026,1856,303401201,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1026,1857,303401200,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1973,300810905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1974,300810906,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1975,300810908,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1976,300810900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1977,300810907,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1978,300810910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1027,1979,300810911,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2043,300900205,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2044,300900206,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2045,300900207,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2046,300900208,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2047,300900209,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2048,300900210,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2049,300900211,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2050,300900212,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2051,300900213,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2052,300900201,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2053,300900214,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2054,300900215,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2055,300900216,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2056,300900217,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2057,300900218,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2058,300900219,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2059,300900220,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2060,300900221,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1028,2061,300900222,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1029,2260,301115901,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1029,2261,301115910,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1029,2262,301115911,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1029,2263,301115912,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1029,2264,301115913,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1029,2265,301115915,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2214,301504900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2215,301504905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2216,301504906,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2217,301504907,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2218,301504908,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2219,301504910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2220,301504915,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2221,301504916,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2222,301504917,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2223,301504918,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2224,301504920,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2225,301504925,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2226,301504926,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2227,301504927,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2228,301504928,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1030,2229,301504930,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2230,301504935,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1030,2231,301504940,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2350,302305905,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2351,302305906,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2352,302305907,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2353,302305908,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2354,302305909,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2355,302305925,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2356,302305926,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2357,302305927,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2358,302305928,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2359,302305930,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2360,302305915,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2361,302305916,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2362,302305917,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2363,302305918,0,1,0,0,no_effects,no target or shooter SpEffect is attached
1031,2364,302305920,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2365,302305940,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2366,302305935,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1031,2367,302305936,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1031,2368,302305937,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1031,2369,302305938,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2370,302305900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1031,2371,302305910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1791,300405900,3,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1792,300405901,3,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1793,300405902,3,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1794,300405903,3,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1795,300405904,3,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1796,300405910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1797,300405911,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1798,300405915,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1799,300405920,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1800,300405921,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1032,1801,300405925,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1032,1802,300405926,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1032,1803,300405927,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1032,1804,300405928,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1033,1784,303400600,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1033,1785,303400605,0,15,0,0,no_effects,no target or shooter SpEffect is attached
1033,1786,303400601,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2432,301711900,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1034,2433,301711907,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2434,301711905,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2435,301711906,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2436,301711910,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1034,2437,301711917,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2438,301711915,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2439,301711916,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2440,301711920,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1034,2441,301711927,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2442,301711925,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2443,301711926,1,1,2,1,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2444,301711935,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2445,301711940,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1034,2446,301711945,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1035,2248,301112900,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1035,2249,301112901,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1035,2250,301112905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1035,2251,301112906,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1036,1588,300101900,1,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1036,1589,300101905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1037,1586,300116900,1,1,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1037,1587,300116905,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1837,300408900,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1838,300408901,2,0,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1839,300408905,1,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1840,300408906,1,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1841,300408907,1,1,3,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1842,300408910,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1038,1843,300408911,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1039,2321,302309900,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2322,302309901,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2323,302309902,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2324,302309903,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2325,302309905,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2326,302309906,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2327,302309907,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1039,2328,302309908,0,0,0,0,no_effects,no target or shooter SpEffect is attached
1040,1727,303400700,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1040,1728,303400705,1,1,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1040,1729,303400706,1,1,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1040,1730,303400707,1,1,2,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1040,1731,303400702,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
1041,1938,303400800,1,0,1,0,resolved,numeric AtkParam/Bullet/SpEffect graph resolved
