sheet_row,unique_skill_weapon,raw_name,inferred_skill_name,status,match_source,matched_skill_ids,matched_weapon_ids,matched_weapon_names
1924,Dancing Blade of Ranah,Unending Dance - Loop [2] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1925,Dancing Blade of Ranah,Unending Dance - Loop [3] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1926,Dancing Blade of Ranah,Unending Dance - Loop [4] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1927,Dancing Blade of Ranah,Unending Dance - Loop [5] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1928,Dancing Blade of Ranah,Unending Dance - Loop [6] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1929,Dancing Blade of Ranah,Unending Dance - Loop [7] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1930,Dancing Blade of Ranah,Unending Dance - Loop [8] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1931,Dancing Blade of Ranah,Unending Dance - Loop [9] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1932,Dancing Blade of Ranah,Unending Dance - Loop [10] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1933,Dancing Blade of Ranah,Unending Dance - Loop [11] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1934,Dancing Blade of Ranah,Unending Dance - Loop [12] (Lacking FP),Unending Dance,matched,skill_id+weapon,5090,7520000,Dancing Blade of Ranah
1935,Horned Warrior's Sword,Horn Calling,Horn Calling,matched,skill_id+weapon,5530,7530000,Horned Warrior's Sword
1936,Horned Warrior's Sword,Horn Calling - Bullet,Horn Calling,matched,skill_id+weapon,5530,7530000,Horned Warrior's Sword
1937,Horned Warrior's Sword,Horn Calling - Bullet,Horn Calling,matched,skill_id+weapon,5530,7530000,Horned Warrior's Sword
1938,Horned Warrior's Sword,Horn Calling (Lacking FP),Horn Calling,matched,skill_id+weapon,5530,7530000,Horned Warrior's Sword
1939,Eclipse Shotel,Death Flare - Bullet,Death Flare,matched,skill_id+weapon,1174,7100000,Eclipse Shotel
1940,Eclipse Shotel,Death Flare - Bullet,Death Flare,matched,skill_id+weapon,1174,7100000,Eclipse Shotel
1941,Eclipse Shotel,Death Flare (Lacking FP),Death Flare,matched,skill_id+weapon,1174,7100000,Eclipse Shotel
1942,Bloodhound's Fang,Bloodhound's Finesse,Bloodhound's Finesse,matched,skill_id+weapon,1175,8030000,Bloodhound's Fang
1943,Bloodhound's Fang,Bloodhound's Finesse R2,Bloodhound's Finesse,matched,skill_id+weapon,1175,8030000,Bloodhound's Fang
1944,Bloodhound's Fang,Bloodhound's Finesse (Lacking FP),Bloodhound's Finesse,matched,skill_id+weapon,1175,8030000,Bloodhound's Fang
1945,Bloodhound's Fang,Bloodhound's Finesse R2 (Lacking FP),Bloodhound's Finesse,matched,skill_id+weapon,1175,8030000,Bloodhound's Fang
1946,Onyx Lord's Greatsword,Onyx Lord's Repulsion,Onyx Lord's Repulsion,matched,skill_id+weapon,1041,8010000,Onyx Lord's Greatsword
1947,Onyx Lord's Greatsword,Onyx Lord's Repulsion - Bullet (Stackable Inner),Onyx Lord's Repulsion,matched,skill_id+weapon,1041,8010000,Onyx Lord's Greatsword
1948,Onyx Lord's Greatsword,Onyx Lord's Repulsion - Bullet (Stackable Middle),Onyx Lord's Repulsion,matched,skill_id+weapon,1041,8010000,Onyx Lord's Greatsword
1949,Onyx Lord's Greatsword,Onyx Lord's Repulsion - Bullet (Stackable Outer),Onyx Lord's Repulsion,matched,skill_id+weapon,1041,8010000,Onyx Lord's Greatsword
1950,Onyx Lord's Greatsword,Onyx Lord's Repulsion (Lacking FP),Onyx Lord's Repulsion,matched,skill_id+weapon,1041,8010000,Onyx Lord's Greatsword
1951,Zamor Curved Sword,Zamor Ice Storm,Zamor Ice Storm,matched,skill_id+weapon,1168,8050000,Zamor Curved Sword
1952,Zamor Curved Sword,Zamor Ice Storm - Bullet,Zamor Ice Storm,matched,skill_id+weapon,1168,8050000,Zamor Curved Sword
1953,Zamor Curved Sword,Zamor Ice Storm - Bullet (4x),Zamor Ice Storm,matched,skill_id+weapon,1168,8050000,Zamor Curved Sword
1954,Zamor Curved Sword,Zamor Ice Storm (Lacking FP),Zamor Ice Storm,matched,skill_id+weapon,1168,8050000,Zamor Curved Sword
1955,Magma Wyrm's Scalesword,Magma Guillotine #1,Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1956,Magma Wyrm's Scalesword,Magma Guillotine - Bullet (Explosion),Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1957,Magma Wyrm's Scalesword,Magma Guillotine - Bullet (Lava),Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1958,Magma Wyrm's Scalesword,Magma Guillotine #2 [1],Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1959,Magma Wyrm's Scalesword,Magma Guillotine #2 [2],Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1960,Magma Wyrm's Scalesword,Magma Guillotine #1 (Lacking FP),Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1961,Magma Wyrm's Scalesword,Magma Guillotine #2 [1] (Lacking FP),Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1962,Magma Wyrm's Scalesword,Magma Guillotine #2 [2] (Lacking FP),Magma Guillotine,matched,skill_id+weapon,1176,8040000,Magma Wyrm's Scalesword
1963,Horned Warrior's Greatsword,Horn Calling: Storm #1 [1],Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1964,Horned Warrior's Greatsword,Horn Calling: Storm #1 [1] - Bullet,Horn Calling: Storm [1],matched,weapon_name_fallback,5540,8520000,Horned Warrior's Greatsword
1965,Horned Warrior's Greatsword,Horn Calling: Storm #1 [2],Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1966,Horned Warrior's Greatsword,Horn Calling: Storm #1 [2] - Bullet,Horn Calling: Storm [2],matched,weapon_name_fallback,5540,8520000,Horned Warrior's Greatsword
1967,Horned Warrior's Greatsword,Horn Calling: Storm #2 [1],Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1968,Horned Warrior's Greatsword,Horn Calling: Storm #2 [1] - Bullet,Horn Calling: Storm [1],matched,weapon_name_fallback,5540,8520000,Horned Warrior's Greatsword
1969,Horned Warrior's Greatsword,Horn Calling: Storm #2 [2],Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1970,Horned Warrior's Greatsword,Horn Calling: Storm #2 [2] - Bullet,Horn Calling: Storm [2],matched,weapon_name_fallback,5540,8520000,Horned Warrior's Greatsword
1971,Horned Warrior's Greatsword,Horn Calling: Storm #3 [1],Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1972,Horned Warrior's Greatsword,Horn Calling: Storm #3 [1] - Bullet,Horn Calling: Storm [1],matched,weapon_name_fallback,5540,8520000,Horned Warrior's Greatsword
1973,Horned Warrior's Greatsword,Horn Calling: Storm #3 [2],Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1974,Horned Warrior's Greatsword,Horn Calling: Storm #3 [2] - Bullet,Horn Calling: Storm [2],matched,weapon_name_fallback,5540,8520000,Horned Warrior's Greatsword
1975,Horned Warrior's Greatsword,Horn Calling: Storm #1 [1] (Lacking FP),Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1976,Horned Warrior's Greatsword,Horn Calling: Storm #1 [2] (Lacking FP),Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1977,Horned Warrior's Greatsword,Horn Calling: Storm #2 [1] (Lacking FP),Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1978,Horned Warrior's Greatsword,Horn Calling: Storm #2 [2] (Lacking FP),Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1979,Horned Warrior's Greatsword,Horn Calling: Storm #3 [1] (Lacking FP),Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1980,Horned Warrior's Greatsword,Horn Calling: Storm #3 [2] (Lacking FP),Horn Calling: Storm,matched,skill_id+weapon,5540,8520000,Horned Warrior's Greatsword
1981,Morgott's Cursed Sword,Cursed-Blood Slice #1,Cursed-Blood Slice,matched,skill_id+weapon,1027,8100000,Morgott's Cursed Sword
1982,Morgott's Cursed Sword,Cursed-Blood Slice #2,Cursed-Blood Slice,matched,skill_id+weapon,1027,8100000,Morgott's Cursed Sword
1983,Morgott's Cursed Sword,Cursed-Blood Slice - Bullet,Cursed-Blood Slice,matched,skill_id+weapon,1027,8100000,Morgott's Cursed Sword
1984,Morgott's Cursed Sword,Cursed-Blood Slice ?,Cursed-Blood Slice,matched,skill_id+weapon,1027,8100000,Morgott's Cursed Sword
1985,Morgott's Cursed Sword,Cursed-Blood Slice - Bullet ?,Cursed-Blood Slice - Bullet,matched,weapon_name_fallback,1027,8100000,Morgott's Cursed Sword
1986,Morgott's Cursed Sword,Cursed-Blood Slice #1 (Lacking FP),Cursed-Blood Slice,matched,skill_id+weapon,1027,8100000,Morgott's Cursed Sword
1987,Morgott's Cursed Sword,Cursed-Blood Slice #2 (Lacking FP),Cursed-Blood Slice,matched,skill_id+weapon,1027,8100000,Morgott's Cursed Sword
1988,Curseblade's Cirque,Deadly Dance #1 [1],Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1989,Curseblade's Cirque,Deadly Dance #1 [2],Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1990,Curseblade's Cirque,Deadly Dance #1 [3],Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1991,Curseblade's Cirque,Deadly Dance #1 [4],Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1992,Curseblade's Cirque,Deadly Dance #2,Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1993,Curseblade's Cirque,Deadly Dance #1 [1] (Lacking FP),Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1994,Curseblade's Cirque,Deadly Dance #1 [2] (Lacking FP),Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1995,Curseblade's Cirque,Deadly Dance #1 [3] (Lacking FP),Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1996,Curseblade's Cirque,Deadly Dance #1 [4] (Lacking FP),Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1997,Curseblade's Cirque,Deadly Dance #2 (Lacking FP),Deadly Dance,matched,skill_id+weapon,5350,64520000,Curseblade's Cirque
1998,Moonveil,Transient Moonlight R1,Transient Moonlight,matched,skill_id+weapon,1178,9060000,Moonveil
1999,Moonveil,Transient Moonlight R1 - Bullet,Transient Moonlight R1,matched,weapon_name_fallback,1178,9060000,Moonveil
2000,Moonveil,Transient Moonlight R2,Transient Moonlight,matched,skill_id+weapon,1178,9060000,Moonveil
2001,Moonveil,Transient Moonlight R2 - Bullet,Transient Moonlight R2,matched,weapon_name_fallback,1178,9060000,Moonveil
2002,Moonveil,Transient Moonlight R1 (Lacking FP),Transient Moonlight,matched,skill_id+weapon,1178,9060000,Moonveil
2003,Moonveil,Transient Moonlight R2 (Lacking FP),Transient Moonlight,matched,skill_id+weapon,1178,9060000,Moonveil
2004,Sword of Night,Witching Hour Slash [1],Witching Hour Slash,matched,skill_id+weapon,5260,9500000,Sword of Night
2005,Sword of Night,Witching Hour Slash [2],Witching Hour Slash,matched,skill_id+weapon,5260,9500000,Sword of Night
2006,Sword of Night,Witching Hour Slash [3],Witching Hour Slash,matched,skill_id+weapon,5260,9500000,Sword of Night
2007,Sword of Night,Witching Hour Slash Charged [1],Witching Hour Slash Charged,matched,weapon_name_fallback,5260,9500000,Sword of Night
2008,Sword of Night,Witching Hour Slash Charged [2],Witching Hour Slash Charged,matched,weapon_name_fallback,5260,9500000,Sword of Night
2009,Sword of Night,Witching Hour Slash Charged [3],Witching Hour Slash Charged,matched,weapon_name_fallback,5260,9500000,Sword of Night
2010,Sword of Night,Witching Hour Slash [1] (Lacking FP),Witching Hour Slash,matched,skill_id+weapon,5260,9500000,Sword of Night
2011,Sword of Night,Witching Hour Slash [2] (Lacking FP),Witching Hour Slash,matched,skill_id+weapon,5260,9500000,Sword of Night
2012,Sword of Night,Witching Hour Slash [3] (Lacking FP),Witching Hour Slash,matched,skill_id+weapon,5260,9500000,Sword of Night
2013,Sword of Night,Witching Hour Slash Charged [1] (Lacking FP),Witching Hour Slash Charged,matched,weapon_name_fallback,5260,9500000,Sword of Night
2014,Sword of Night,Witching Hour Slash Charged [2] (Lacking FP),Witching Hour Slash Charged,matched,weapon_name_fallback,5260,9500000,Sword of Night
2015,Sword of Night,Witching Hour Slash Charged [3] (Lacking FP),Witching Hour Slash Charged,matched,weapon_name_fallback,5260,9500000,Sword of Night
2016,Rivers of Blood,Corpse Piler #1 [1],Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2017,Rivers of Blood,Corpse Piler #1 [1] - Blood Extension,Corpse Piler [1] - Blood Extension,matched,weapon_name_fallback,1177,9040000,Rivers of Blood
2018,Rivers of Blood,Corpse Piler #1 [2],Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2019,Rivers of Blood,Corpse Piler #1 [2] - Blood Extension,Corpse Piler [2] - Blood Extension,matched,weapon_name_fallback,1177,9040000,Rivers of Blood
2020,Rivers of Blood,Corpse Piler #2 [1],Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2021,Rivers of Blood,Corpse Piler #2 [1] - Blood Extension,Corpse Piler [1] - Blood Extension,matched,weapon_name_fallback,1177,9040000,Rivers of Blood
2022,Rivers of Blood,Corpse Piler #2 [2],Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2023,Rivers of Blood,Corpse Piler #2 [2] - Blood Extension,Corpse Piler [2] - Blood Extension,matched,weapon_name_fallback,1177,9040000,Rivers of Blood
2024,Rivers of Blood,Corpse Piler #2 [3],Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2025,Rivers of Blood,Corpse Piler #2 [3] - Blood Extension,Corpse Piler [3] - Blood Extension,matched,weapon_name_fallback,1177,9040000,Rivers of Blood
2026,Rivers of Blood,Corpse Piler #3,Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2027,Rivers of Blood,Corpse Piler #3 - Blood Extension,Corpse Piler - Blood Extension,matched,weapon_name_fallback,1177,9040000,Rivers of Blood
2028,Rivers of Blood,Corpse Piler #1 [1] (Lacking FP),Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2029,Rivers of Blood,Corpse Piler #1 [2] (Lacking FP),Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2030,Rivers of Blood,Corpse Piler #2 [1] (Lacking FP),Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2031,Rivers of Blood,Corpse Piler #2 [2] (Lacking FP),Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2032,Rivers of Blood,Corpse Piler #2 [3] (Lacking FP),Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2033,Rivers of Blood,Corpse Piler #3 (Lacking FP),Corpse Piler,matched,skill_id+weapon,1177,9040000,Rivers of Blood
2034,Dragonscale Blade,Ice Lightning Sword - Stomp Lightning,Ice Lightning Sword - Stomp Lightning,matched,weapon_name_fallback,1043,9070000,Dragonscale Blade
2035,Dragonscale Blade,Ice Lightning Sword,Ice Lightning Sword,matched,skill_id+weapon,1043,9070000,Dragonscale Blade
2036,Dragonscale Blade,Ice Lightning Sword - Bullet,Ice Lightning Sword,matched,skill_id+weapon,1043,9070000,Dragonscale Blade
2037,Dragonscale Blade,Ice Lightning Sword - Bullet (Water AoE),Ice Lightning Sword,matched,skill_id+weapon,1043,9070000,Dragonscale Blade
2038,Dragonscale Blade,Ice Lightning Sword (Lacking FP),Ice Lightning Sword,matched,skill_id+weapon,1043,9070000,Dragonscale Blade
2039,Star-Lined Sword,Onze's Line of Stars #1 [1],Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2040,Star-Lined Sword,Onze's Line of Stars #1 [2],Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2041,Star-Lined Sword,Onze's Line of Stars #2 [1],Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2042,Star-Lined Sword,Onze's Line of Stars #2 [2],Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2043,Star-Lined Sword,Onze's Line of Stars #3 [1],Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2044,Star-Lined Sword,Onze's Line of Stars #3 [2],Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2045,Star-Lined Sword,Onze's Line of Stars #1 [1] (Lacking FP),Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2046,Star-Lined Sword,Onze's Line of Stars #1 [2] (Lacking FP),Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2047,Star-Lined Sword,Onze's Line of Stars #2 [1] (Lacking FP),Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2048,Star-Lined Sword,Onze's Line of Stars #2 [2] (Lacking FP),Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2049,Star-Lined Sword,Onze's Line of Stars #3 [1] (Lacking FP),Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2050,Star-Lined Sword,Onze's Line of Stars #3 [2] (Lacking FP),Onze's Line of Stars,matched,skill_id+weapon,5040,2520000,Star-Lined Sword
2051,Hand of Malenia,Waterfowl Dance #1 [1],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2052,Hand of Malenia,Waterfowl Dance #1 [2],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2053,Hand of Malenia,Waterfowl Dance #1 [3],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2054,Hand of Malenia,Waterfowl Dance #1 [4],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2055,Hand of Malenia,Waterfowl Dance #2 [1],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2056,Hand of Malenia,Waterfowl Dance #2 [2],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2057,Hand of Malenia,Waterfowl Dance #3 [1],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2058,Hand of Malenia,Waterfowl Dance #3 [2],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2059,Hand of Malenia,Waterfowl Dance #3 [3],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2060,Hand of Malenia,Waterfowl Dance #3 [4],Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2061,Hand of Malenia,Waterfowl Dance #1 [1] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2062,Hand of Malenia,Waterfowl Dance #1 [2] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2063,Hand of Malenia,Waterfowl Dance #1 [3] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2064,Hand of Malenia,Waterfowl Dance #1 [4] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2065,Hand of Malenia,Waterfowl Dance #2 [1] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2066,Hand of Malenia,Waterfowl Dance #2 [2] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2067,Hand of Malenia,Waterfowl Dance #3 [1] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2068,Hand of Malenia,Waterfowl Dance #3 [2] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2069,Hand of Malenia,Waterfowl Dance #3 [3] (Lacking FP),Waterfowl Dance,matched,skill_id+weapon,1028,9020000,Hand of Malenia
2070,Dragon-Hunter's Great Katana,Dragonwound Slash,Dragonwound Slash,matched,skill_id+weapon,5000,66510000,Dragon-Hunter's Great Katana
2071,Dragon-Hunter's Great Katana,Dragonwound Slash Charged,Dragonwound Slash Charged,matched,weapon_name_fallback,5000,66510000,Dragon-Hunter's Great Katana
2072,Dragon-Hunter's Great Katana,Dragonwound Slash Charged - Bullet,Dragonwound Slash Charged,matched,weapon_name_fallback,5000,66510000,Dragon-Hunter's Great Katana
2073,Dragon-Hunter's Great Katana,Dragonwound Slash (Lacking FP),Dragonwound Slash,matched,skill_id+weapon,5000,66510000,Dragon-Hunter's Great Katana
2074,Dragon-Hunter's Great Katana,Dragonwound Slash Charged (Lacking FP),Dragonwound Slash Charged,matched,weapon_name_fallback,5000,66510000,Dragon-Hunter's Great Katana
2075,Rakshasa's Great Katana,Weed Cutter #1 [1],Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2076,Rakshasa's Great Katana,Weed Cutter #1 [2],Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2077,Rakshasa's Great Katana,Weed Cutter #2 [1],Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2078,Rakshasa's Great Katana,Weed Cutter #2 [2],Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2079,Rakshasa's Great Katana,Weed Cutter #3 [1],Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2080,Rakshasa's Great Katana,Weed Cutter #3 [2],Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2081,Rakshasa's Great Katana,Weed Cutter #1 [1] (Lacking FP),Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2082,Rakshasa's Great Katana,Weed Cutter #1 [2] (Lacking FP),Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2083,Rakshasa's Great Katana,Weed Cutter #2 [1] (Lacking FP),Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2084,Rakshasa's Great Katana,Weed Cutter #2 [2] (Lacking FP),Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2085,Rakshasa's Great Katana,Weed Cutter #3 [1] (Lacking FP),Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2086,Rakshasa's Great Katana,Weed Cutter #3 [2] (Lacking FP),Weed Cutter,matched,skill_id+weapon,5450,66520000,Rakshasa's Great Katana
2087,Eleonora's Poleblade,Bloodblade Dance #1 [1],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2088,Eleonora's Poleblade,Bloodblade Dance #1 [2],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2089,Eleonora's Poleblade,Bloodblade Dance #1 [3],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2090,Eleonora's Poleblade,Bloodblade Dance #1 [4],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2091,Eleonora's Poleblade,Bloodblade Dance #1 [5],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2092,Eleonora's Poleblade,Bloodblade Dance #1 [6],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2093,Eleonora's Poleblade,Bloodblade Dance #1 [7],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2094,Eleonora's Poleblade,Bloodblade Dance #1 [8],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2095,Eleonora's Poleblade,Bloodblade Dance #1 [9],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2096,Eleonora's Poleblade,Bloodblade Dance #2 [1],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2097,Eleonora's Poleblade,Bloodblade Dance #2 [2],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2098,Eleonora's Poleblade,Bloodblade Dance #2 [3],Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2099,Eleonora's Poleblade,Bloodblade Dance #1 [1] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2100,Eleonora's Poleblade,Bloodblade Dance #1 [2] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2101,Eleonora's Poleblade,Bloodblade Dance #1 [3] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2102,Eleonora's Poleblade,Bloodblade Dance #1 [4] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2103,Eleonora's Poleblade,Bloodblade Dance #1 [5] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2104,Eleonora's Poleblade,Bloodblade Dance #1 [6] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2105,Eleonora's Poleblade,Bloodblade Dance #1 [7] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2106,Eleonora's Poleblade,Bloodblade Dance #1 [8] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2107,Eleonora's Poleblade,Bloodblade Dance #1 [9] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2108,Eleonora's Poleblade,Bloodblade Dance #2 [1] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2109,Eleonora's Poleblade,Bloodblade Dance #2 [2] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2110,Eleonora's Poleblade,Bloodblade Dance #2 [3] (Lacking FP),Bloodblade Dance,matched,skill_id+weapon,1179,10050000,Eleonora's Poleblade
2111,Euporia,Euporia Vortex [1],Euporia Vortex,matched,skill_id+weapon,5270,10500000,Euporia
2112,Euporia,Euporia Vortex [2],Euporia Vortex,matched,skill_id+weapon,5270,10500000,Euporia
2113,Euporia,Euporia Vortex [3],Euporia Vortex,matched,skill_id+weapon,5270,10500000,Euporia
2114,Euporia,Euporia Vortex [4],Euporia Vortex,matched,skill_id+weapon,5270,10500000,Euporia
2115,Euporia,Euporia Vortex [5],Euporia Vortex,matched,skill_id+weapon,5270,10500000,Euporia
